X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,id
315195,6763935,-0.0335561841090255,-0.034064914992272,-0.11028558161133,-0.0779579938709919,0.66708780795957,0.780876494023904,0.765184539378088,0.789473684210526,0.530791788856305,0.482213438735178,-0.0587605202754399,-0.0582951585376808,"104"
315225,6763935,-0.0398726114649681,-0.0375246062992126,-0.11523015137473,-0.0787384044526902,0.671698113207547,0.757711721817162,0.783874580067189,0.803694513371933,0.52492046659597,0.489598811292719,-0.0951061865189289,-0.100816091006512,"105"
315255,6763935,-0.0346849656893325,-0.0405967229151382,-0.113925982449447,-0.077684973020918,0.717047451669596,0.840121426764483,0.803738317757009,0.819341668793059,0.506423258958756,0.470073503675184,-0.0778468796911859,-0.0834213305174235,"106"
315285,6763935,-0.0301126916682061,-0.0331238943451473,-0.110309357488294,-0.0795429413932916,0.722140976893829,0.844091360476663,0.845138359989845,0.854291417165669,0.500503524672709,0.453157529493407,-0.0686410387336786,-0.062065499623084,"107"
315315,6763935,-0.0369839278245802,-0.0396301188903566,-0.115144212666616,-0.0787995269071555,0.770196506550218,0.823357664233577,0.861344537815126,0.853795688847235,0.453280318091451,0.385251550654721,-0.0964408725602755,-0.105263157894737,"108"
315345,6763935,-0.0315430520034101,-0.0378457059679767,-0.116772823779193,-0.0641889276035617,0.821520803443329,0.822297955209348,0.889856436808661,0.892431248478949,0.495298984580669,0.426369168356998,0.163233779608651,0.141690229343387,"109"
315375,6763935,-0.0359310512260258,-0.0384186392365845,-0.114336447155099,-0.0715245396348692,0.645968489341983,0.747167868177137,0.826767545003913,0.848822158943826,0.487987987987988,0.418945699564011,-0.0442033533578409,-0.0136394635144351,"110"
315075,6763905,-0.039503308999113,-0.0365900139753525,-0.113079562684542,-0.0896573064129342,0.632211538461538,0.780392156862745,0.77153974430239,0.787292064357786,0.451079136690647,0.405446293494705,-0.0714641021389488,-0.0890219560878243,"111"
315105,6763905,-0.0380310182063385,-0.0349942944085204,-0.114604948124501,-0.0891362763915547,0.600733720574748,0.791151415223963,0.813509933774834,0.828704905268622,0.473905429071804,0.418326693227092,-0.0849949175072328,-0.096181180706908,"112"
315135,6763905,-0.0376563440572537,-0.0349914885568375,-0.115121640960407,-0.0873161764705882,0.614153846153846,0.805879090404881,0.816135084427767,0.829842931937173,0.489005235602094,0.434532374100719,-0.0840523653674502,-0.0978708490318058,"113"
315165,6763905,-0.0405309620465236,-0.038961038961039,-0.115157173980703,-0.0870281605751947,0.645181476846058,0.750434279096699,0.781705948372615,0.791552386176632,0.529986052998605,0.48014440433213,-0.102171397454224,-0.107511737089202,"114"
315195,6763905,-0.0387177875549968,-0.039062025393354,-0.116612080127961,-0.0820989951618906,0.651706700379267,0.724504877327816,0.731850117096019,0.76,0.549446626204927,0.508630187293426,-0.0954554475094265,-0.101737709787613,"115"
315225,6763905,-0.0372337063025475,-0.0369826108253735,-0.117054799784797,-0.0791474139215979,0.653114754098361,0.762458967472396,0.730187537810042,0.763491595399587,0.531166347992352,0.494061757719715,-0.0773259620280789,-0.0746244015189038,"116"
315255,6763905,-0.036505700012809,-0.0343461847886627,-0.11071261500078,-0.0798621516332035,0.698018244731047,0.79182156133829,0.799148936170213,0.815752852769274,0.506788990825688,0.469778117827085,-0.0633860925661991,-0.0709631348745872,"117"
