"";"id";"geometry";"doy.obs";"ndvi.obs";"ndvi.max";"ndvi.max.doy";"ndvi.pred";"ndvi.max.date"
"96";12;c(639510, 7691790);2023-09-20;0,200707606809329;0,31983881744236;230,085198569806;0,228834326488141;2023-08-18
"97";13;c(639180, 7691760);2023-06-08;-0,0418585360142051;0,309683290077373;228,59410539057;-0,0631328849121928;2023-08-16
"98";13;c(639180, 7691760);2023-07-02;-0,00983161577607851;0,309683290077373;228,59410539057;0,149665882225236;2023-08-16
"99";13;c(639180, 7691760);2023-07-08;0,336644160482116;0,309683290077373;228,59410539057;0,18901006968008;2023-08-16
"100";13;c(639180, 7691760);2023-07-26;0,262787053250136;0,309683290077373;228,59410539057;0,273789421640686;2023-08-16
"101";13;c(639180, 7691760);2023-08-01;0,300406601291557;0,309683290077373;228,59410539057;0,290964802163217;2023-08-16
"102";13;c(639180, 7691760);2023-08-17;0,304120857391442;0,309683290077373;228,59410539057;0,30967060841067;2023-08-16
"103";13;c(639180, 7691760);2023-09-10;0,259341199606686;0,309683290077373;228,59410539057;0,263833294666256;2023-08-16
"104";13;c(639180, 7691760);2023-09-20;0,22075437948459;0,309683290077373;228,59410539057;0,218562905767612;2023-08-16
"105";14;c(639210, 7691760);2023-06-08;-0,0455396042609152;0,280110491137748;230,889925198499;-0,0725325702660484;2023-08-18
"106";14;c(639210, 7691760);2023-07-02;-0,0306147040380585;0,280110491137748;230,889925198499;0,123620128470066;2023-08-18
"107";14;c(639210, 7691760);2023-07-08;0,279805877595039;0,280110491137748;230,889925198499;0,16037622703152;2023-08-18
"108";14;c(639210, 7691760);2023-07-26;0,23946641135845;0,280110491137748;230,889925198499;0,241167540021706;2023-08-18
"109";14;c(639210, 7691760);2023-08-01;0,278051141405179;0,280110491137748;230,889925198499;0,258272316787043;2023-08-18
"110";14;c(639210, 7691760);2023-08-17;0,278687189510546;0,280110491137748;230,889925198499;0,279866772631067;2023-08-18
"111";14;c(639210, 7691760);2023-09-10;0,230769230769231;0,280110491137748;230,889925198499;0,246754050411255;2023-08-18
"112";14;c(639210, 7691760);2023-09-20;0,216656528596695;0,280110491137748;230,889925198499;0,20975760570218;2023-08-18
"113";15;c(639240, 7691760);2023-06-08;-0,0449055450464664;0,230209475725133;237,412912179025;-0,0688988081092248;2023-08-25
"114";15;c(639240, 7691760);2023-07-02;-0,0312579051152452;0,230209475725133;237,412912179025;0,086178065110289;2023-08-25
"115";15;c(639240, 7691760);2023-07-08;0,193924145000466;0,230209475725133;237,412912179025;0,116190879645728;2023-08-25
"116";15;c(639240, 7691760);2023-07-26;0,199411973534862;0,230209475725133;237,412912179025;0,185213954202482;2023-08-25
"117";15;c(639240, 7691760);2023-08-01;0,209776683664498;0,230209475725133;237,412912179025;0,20121652270609;2023-08-25
"118";15;c(639240, 7691760);2023-08-17;0,228291073289337;0,230209475725133;237,412912179025;0,226766404673981;2023-08-25
"119";15;c(639240, 7691760);2023-09-10;0,205628484085596;0,230209475725133;237,412912179025;0,218390407524566;2023-08-25
"120";15;c(639240, 7691760);2023-09-20;0,202549051347368;0,230209475725133;237,412912179025;0,19836053491963;2023-08-25
"121";16;c(639270, 7691760);2023-06-08;-0,0417389778107459;0,213763268724506;242,720588618115;-0,0848791967055149;2023-08-30
