X,Y,id,ndvi.max_p,ndvi.max.doy_p,ndvi.max_s,ndvi.max.doy_s,ndvi.max_b,ndvi.max.doy_b,snow.persist
639355,7691705,"404",0.433144447000814,230,0.415229143757581,"229",0.407164429252069,"211",0.05835
639365,7691705,"405",0.409329080881434,230,0.385292413208934,"226",0.377903413607495,"195",0.0016375
639375,7691705,"406",0.391498788063473,226,0.379717236985597,"224",0.383087604945468,"217",0.00226875
639385,7691705,"407",0.412049748738355,227,0.396475771436569,"225",0.463582915592532,"233",0.00113125
639395,7691705,"408",0.415587763141957,227,0.396850295212099,"225",0.410246821634741,"209",0.01561875
639405,7691705,"409",0.421703915708349,227,0.402806035477932,"225",0.421405423886638,"207",0.1887625
639415,7691705,"410",0.43948592581728,226,0.422874806820188,"225",0.448040193152554,"205",0.25
639425,7691705,"411",0.463534280046588,227,0.457877292028553,"226",0.467401842486927,"224",0.25010625
639435,7691705,"412",0.460507782059722,229,0.467608333037408,"229",0.480174684664603,"222",0.25
639445,7691705,"413",0.44952993078914,229,0.461545377848048,"229",0.469534469427616,"224",0.254375
639455,7691705,"414",0.438921167238732,228,0.450805048735157,"228",0.442861631037653,"207",0.25554375
639465,7691705,"415",0.446248377294978,227,0.456743108557961,"228",0.472986835286486,"223",0.25009375
639475,7691705,"416",0.455554129701341,227,0.466245545492222,"227",0.469657138989249,"239",0.25010625
639485,7691705,"417",0.455722929807962,227,0.466605653865434,"228",0.455694521082495,"198",0.25019375
639495,7691705,"418",0.440600502348389,228,0.448904733190649,"228",0.466213827741156,"223",
639505,7691705,"419",0.43164165217604,228,0.441740409875468,"229",0.454967857170862,"223",
639515,7691705,"420",0.399610729538836,228,0.404057851660072,"229",0.416336020144962,"225",
639175,7691695,"421",0.449564431211911,230,0.425212564265131,"227",0.41865293278339,"209",
639185,7691695,"422",0.441793906284147,230,0.422859400422474,"228",0.416899783022914,"215",
639195,7691695,"423",0.441208595839271,231,0.418699344915145,"229",0.410167974613838,"209",
639205,7691695,"424",0.416732234371011,229,0.397456525948126,"227",0.389934583169405,"208",
639215,7691695,"425",0.38147077918984,228,0.371002862575329,"226",0.390578408469295,"223",
639225,7691695,"426",0.352567884969176,231,0.340572945566497,"230",0.354164099999087,"226",
639235,7691695,"427",0.263325354681001,234,0.273049782794737,"233",0.279209308374491,"239",
639245,7691695,"428",0.188871934962663,236,0.205251579111393,"235",0.206723840774253,"231",0.27840625
639255,7691695,"429",0.169481288790848,236,0.183843083247531,"234",0.198139668103655,"217",0.28129375
639265,7691695,"430",0.27473189894954,233,0.283495133969379,"233",0.300280012253643,"224",0.278606965174129
639275,7691695,"431",0.352069266220497,234,0.35707158572297,"233",0.317920436353816,"196",0.271975
639285,7691695,"432",0.359307702485239,233,0.363111862835771,"232",0.364895160973731,"225",0.25498125
639295,7691695,"433",0.367250624665758,232,0.374660243748887,"231",0.387690179781348,"226",0.2625
639305,7691695,"434",0.342890127802093,234,0.363134901891653,"234",0.507865790476964,"243",0.27206875
639315,7691695,"435",0.310389245794795,236,0.357703184321563,"236",0.376471005245163,"232",0.30236875
639325,7691695,"436",0.340092797108809,236,0.379672383425477,"236",0.390560788479571,"231",0.34535
639335,7691695,"437",0.382019642762316,237,0.401275312815382,"235",0.38087874291776,"241",0.2623
639345,7691695,"438",0.43101311007922,235,0.424129803507515,"232",0.408864108476768,"245",0.0980375
639355,7691695,"439",0.44523455016315,231,0.421084513473279,"228",0.41587000135759,"223",6.25e-06
639365,7691695,"440",0.424287773552351,229,0.407966829859302,"225",0.407471935452654,"218",1.25e-05
639375,7691695,"441",0.424092622371973,228,0.407982111815609,"226",0.42491730015996,"204",0.00973125
639385,7691695,"442",0.430160372445243,228,0.409993097641729,"226",0.42798323480884,"205",0.00854375
639395,7691695,"443",0.426787333286484,228,0.405401450211036,"225",0.42380379353058,"207",0.06171875
639405,7691695,"444",0.438002484603203,227,0.420181603954398,"226",0.40859627409737,"213",0.23890625
639415,7691695,"445",0.424297464851406,226,0.409972094898912,"226",0.432554982693104,"207",0.2304
639425,7691695,"446",0.428070101421326,226,0.418743797430221,"226",0.424150718766357,"224",0.2457
639435,7691695,"447",0.444909363824991,227,0.44416560731735,"227",0.45940679462399,"222",0.25001875
639445,7691695,"448",0.447605755674886,227,0.445030881433707,"227",0.455333908264318,"225",0.245225
639455,7691695,"449",0.43909897141566,227,0.436663429128863,"227",0.448156995961254,"226",0.24985625
639465,7691695,"450",0.440776622708654,226,0.438863687282151,"226",0.451850952215929,"226",0.25
639475,7691695,"451",0.454943752381951,225,0.4514071330392,"225",0.469827635580182,"224",0.25
639485,7691695,"452",0.447600961182616,226,0.449209575273324,"226",0.466175832515636,"223",0.25018125
639495,7691695,"453",0.422647785992012,226,0.419554169668744,"226",0.428584635684273,"224",
639505,7691695,"454",0.438642088905908,226,0.431253205656803,"226",0.43843347774263,"224",
639515,7691695,"455",0.451133843496791,226,0.450664367682722,"228",0.467058831542198,"228",
639175,7691685,"456",0.466281670625904,230,0.439517153603152,"227",0.432347672035635,"211",
639185,7691685,"457",0.457488041531178,230,0.439616826745173,"229",0.431944190376556,"221",
639195,7691685,"458",0.460373682275531,231,0.438975817142476,"229",0.429706087520781,"220",
639205,7691685,"459",0.428947550193698,229,0.412182296798081,"226",0.393045045036097,"206",
639215,7691685,"460",0.428814296930796,231,0.408455426494135,"229",0.384592167136759,"197",
639225,7691685,"461",0.432258281522081,231,0.411081230982772,"229",0.4026321786063,"209",
639235,7691685,"462",0.407031982547778,231,0.396785980350056,"231",0.405862454410618,"225",
639245,7691685,"463",0.360554325336125,231,0.36143052233114,"231",0.379048510558679,"236",0.0223320895522388
639255,7691685,"464",0.342931036124355,234,0.337231641970752,"232",0.430572656704838,"236",0.00478233830845771
639265,7691685,"465",0.366210208776465,232,0.35723919512107,"230",0.367350679390778,"228",0.0307665651840301
639275,7691685,"466",0.392471446328273,230,0.38877190741251,"230",0.399475111444964,"234",0.105547263681592
639285,7691685,"467",0.398079092803528,231,0.38832256426163,"230",0.392383334583065,"229",0.0922077114427861
639295,7691685,"468",0.354897946104757,230,0.343192572844716,"229",0.347067135567284,"237",0.220441542288557
639305,7691685,"469",0.303913780626317,235,0.311274612680855,"233",0.34931592393533,"234",0.250087064676617
639315,7691685,"470",0.265775556552398,234,0.30445916570294,"234",0.316670234692053,"227",0.163370646766169
639325,7691685,"471",0.276673517990275,234,0.305498452734504,"234",0.315407973916752,"236",0.150833333333333
639335,7691685,"472",0.290900013613282,239,0.320353852760999,"238",0.362814268905764,"235",0.251716417910448
639345,7691685,"473",0.386205989918381,237,0.410185095225359,"236",0.421119776213894,"240",0.266940298507463
639355,7691685,"474",0.450554048962658,232,0.440786577205724,"230",0.43389156153953,"224",0.0620335820895522
639365,7691685,"475",0.433336627465906,228,0.423141687364085,"227",0.48556178077019,"232",0.000889303482587065
639375,7691685,"476",0.437866240674339,229,0.414157134574864,"226",0.368356842708331,"242",0
639385,7691685,"477",0.440592833459959,229,0.415661563245267,"226",0.421389255749386,"222",0.0092226368159204
639395,7691685,"478",0.437210017917096,228,0.417499398902193,"227",0.433762118792674,"207",0.0104415422885572
639405,7691685,"479",0.440238942028373,228,0.420842433502678,"226",0.441356525643957,"206",0.0554415422885572
639415,7691685,"480",0.413400445162551,228,0.396044764381419,"226",0.451444431467729,"235",0.0983706467661691
639425,7691685,"481",0.397312011002214,226,0.379884656203418,"224",0.39953252660809,"207",0.124689054726368
639435,7691685,"482",0.420258446130902,226,0.402646531424949,"224",0.429685428360908,"205",0.201100746268657
639445,7691685,"483",0.440884259835002,226,0.427123939603616,"225",0.43058870585017,"219",0.229657960199005
639455,7691685,"484",0.449614207187551,225,0.436756155557716,"224",0.437056640399673,"221",0.25011815920398
639465,7691685,"485",0.448816544390866,225,0.437562087238307,"224",0.444573988866263,"218",0.25
639475,7691685,"486",0.449011436387082,225,0.439493621896168,"225",0.445136826814117,"223",0.25
639485,7691685,"487",0.434883844791329,225,0.429220373221278,"226",0.427723048779694,"234",0.25
639495,7691685,"488",0.419619223219343,225,0.414811813606964,"226",0.430605668844211,"212",
639505,7691685,"489",0.423582704213914,225,0.416508600273709,"226",0.425009099341965,"222",
639515,7691685,"490",0.414295295908232,226,0.406985277487535,"227",0.41587541424807,"210",
639175,7691675,"491",0.464001244494284,231,0.444028217153672,"229",0.484209969209506,"233",
639185,7691675,"492",0.451522439529072,230,0.438871237713517,"230",0.432834583242542,"221",
639195,7691675,"493",0.456157552587683,231,0.438561913912784,"229",0.430778455604732,"221",
639205,7691675,"494",0.446022713113052,230,0.42913649856832,"228",0.420463483216446,"231",
639215,7691675,"495",0.45331612067821,233,0.436081006491183,"232",0.422331394470586,"227",
639225,7691675,"496",0.440377597071347,232,0.423149314095768,"229",0.334208405448205,"246",
639235,7691675,"497",0.459999995087855,230,0.436550419829359,"227",0.433594060746169,"230",
639245,7691675,"498",0.475767943455139,229,0.452647873832493,"227",0.445018657429723,"211",0.00275
639255,7691675,"499",0.474495591406594,229,0.452398052033531,"227",0.445771490275173,"218",0.0018625
639265,7691675,"500",0.459633706544992,229,0.436200210494034,"226",0.426119560424161,"216",0.000335820895522388
639275,7691675,"501",0.426297547950526,230,0.406677994608323,"227",0.413537477975487,"225",0.05676875
639285,7691675,"502",0.421015599153179,230,0.399432182041463,"228",0.391109851198005,"217",0.1285375
639295,7691675,"503",0.392316305049462,231,0.380718357936497,"231",0.384243409449061,"225",0.25
639305,7691675,"504",0.358572961769823,233,0.33778279381903,"230",0.335951329435904,"240",0.25
639315,7691675,"505",0.377566528353782,231,0.357578857246933,"229",0.36326565441096,"230",0.06401875
639325,7691675,"506",0.39984186435322,230,0.390323534525491,"229",0.374684257131875,"220",0.010175
639335,7691675,"507",0.330720027151983,233,0.350826256554798,"234",0.402828604375199,"238",0.14595625
639345,7691675,"508",0.314206350689346,236,0.3498528009942,"236",0.351472217419703,"238",0.2798375
639355,7691675,"509",0.394508374680299,236,0.407313024967178,"234",0.380264218820866,"207",0.2944375
639365,7691675,"510",0.449997771924245,234,0.434793271539036,"231",0.415134478670514,"205",0.209625
639375,7691675,"511",0.483553448066232,231,0.460453058464759,"228",0.451982587793127,"236",0.15133125
639385,7691675,"512",0.474916005783598,229,0.451776423094629,"227",0.453183548409222,"217",0.03358125
639395,7691675,"513",0.455618195497664,228,0.432993508309561,"226",0.456771544377908,"205",0.00151875
639405,7691675,"514",0.449096867276239,228,0.427205479208241,"226",0.441090458045116,"208",0.05846875
639415,7691675,"515",0.435224855478737,228,0.413643562881322,"226",0.430112360716834,"208",0.12334375
639425,7691675,"516",0.419666567875538,228,0.398061648458319,"225",0.418506934762355,"205",0.06453125
639435,7691675,"517",0.43306054561981,228,0.410997319422137,"225",0.427647443030184,"208",0.19875
639445,7691675,"518",0.45670485671144,225,0.43991926153032,"224",0.461051510323425,"212",0.2500125
639455,7691675,"519",0.474756743773469,225,0.458839337355969,"223",0.516847737541397,"195",0.25000625
639465,7691675,"520",0.482038682050188,225,0.470347335259518,"224",0.498428665374454,"226",0.25
639475,7691675,"521",0.462896082695806,224,0.449240882561537,"224",0.482249175127937,"206",0.24998125
639485,7691675,"522",0.434686115593649,224,0.422116403694861,"224",0.44040228732589,"226",
639495,7691675,"523",0.414899904295453,225,0.405998473977369,"226",0.408123151060354,"205",
639505,7691675,"524",0.398976112832315,225,0.388966226070123,"225",0.415006817310598,"207",
639515,7691675,"525",0.377542328293202,226,0.366157795074516,"226",0.366441656447181,"211",
639175,7691665,"526",0.447844382848416,232,0.43364856939734,"232",0.423669037339814,"238",
639185,7691665,"527",0.425808541906008,230,0.413367149980449,"230",0.394100413034995,"218",
639195,7691665,"528",0.431635934546648,230,0.408410353130064,"227",0.404011911432477,"214",
639205,7691665,"529",0.438848184858216,231,0.421465702826156,"229",0.414675908267695,"235",
639215,7691665,"530",0.457257239031605,232,0.445354117883142,"230",0.444043034019473,"226",
639225,7691665,"531",0.454792451797402,231,0.440864488971408,"229",0.439493648586802,"232",
639235,7691665,"532",0.447847190676839,229,0.423898010581049,"225",0.475195714349006,"230",0
639245,7691665,"533",0.454406798933633,228,0.430718709596845,"225",0.421496755496773,"228",0
639255,7691665,"534",0.472570209167316,229,0.446667660554507,"225",0.438623763119721,"208",8.75e-05
639265,7691665,"535",0.470016778948775,229,0.452589708122753,"226",0.460521527238579,"221",0
639275,7691665,"536",0.458518832121626,230,0.437079601760562,"228",0.428947826956827,"214",0.18336875
639285,7691665,"537",0.417607370080077,230,0.393768656034264,"227",0.326399289648111,"263",0.20589375
639295,7691665,"538",0.412849425338209,231,0.400377737972946,"230",0.380273937760135,"222",0.25
639305,7691665,"539",0.415705647821596,232,0.396662724791575,"230",0.396602474438415,"226",0.25
639315,7691665,"540",0.447108960201149,231,0.420361815667424,"227",0.414112127162616,"227",0.17165
639325,7691665,"541",0.468756706701242,229,0.444960724018273,"226",0.436711079292662,"203",0.01745625
639335,7691665,"542",0.436648897237319,231,0.434352819424082,"231",0.457681455801585,"240",0.1857875
639345,7691665,"543",0.362480478834186,232,0.386403240824801,"233",0.419443426463936,"235",0.1881625
639355,7691665,"544",0.348553789437574,230,0.355989586922304,"231",0.37836686076983,"232",0.047875
639365,7691665,"545",0.426470319871441,232,0.415510501089831,"230",0.436539073975552,"223",0.23673125
639375,7691665,"546",0.517127991028246,233,0.49866581947207,"230",0.476713422240944,"198",0.2656
639385,7691665,"547",0.514858120135614,231,0.497738296389459,"228",0.498417839105211,"222",0.07675
639395,7691665,"548",0.476169136003591,229,0.451607749387941,"226",0.466840497311005,"208",0.01380625
639405,7691665,"549",0.465550904278643,229,0.438374994230856,"225",0.456281550462338,"225",0.03474375
639415,7691665,"550",0.471396255758009,229,0.446340298116026,"226",0.460259508981342,"207",0.01983125
639425,7691665,"551",0.472581354755675,228,0.450554470675266,"226",0.542708968005007,"235",0.10308125
639435,7691665,"552",0.481640806523501,227,0.459092344076372,"224",0.474518485473242,"212",0.24476875
639445,7691665,"553",0.492645433187135,224,0.473177109707721,"222",0.509275777402704,"206",0.250025
639455,7691665,"554",0.50538990086352,226,0.493770212540707,"224",0.507002765563744,"219",0.25
639465,7691665,"555",0.510792716246215,226,0.501910316365953,"225",0.517049036968687,"219",0.24138125
639475,7691665,"556",0.487033736164449,225,0.469870865989668,"224",0.467792223361261,"210",0.2262125
639485,7691665,"557",0.455858639921644,225,0.441865642452846,"224",0.469716605598781,"207",
639495,7691665,"558",0.427879020571709,226,0.415728727715029,"226",0.422078531611373,"206",
639505,7691665,"559",0.403310991474427,226,0.391721831718354,"226",0.392670195529409,"225",
639515,7691665,"560",0.382940288531245,227,0.372326004871582,"227",0.394266924867323,"206",
639175,7691655,"561",0.462536241524504,232,0.452407771956032,"232",0.471164287756665,"245",
639185,7691655,"562",0.425821987111703,232,0.412767016366096,"230",0.416390978971839,"224",
639195,7691655,"563",0.409803864458809,230,0.391665810035607,"228",0.466080635160941,"239",
639205,7691655,"564",0.414395518484525,231,0.396858910364313,"230",0.381509692408027,"217",
639215,7691655,"565",0.448517650336726,231,0.425229052131525,"228",0.417116012171376,"223",
639225,7691655,"566",0.461652899786714,230,0.446328946748547,"229",0.440754141193166,"229",
639235,7691655,"567",0.444090741162654,229,0.423696663425525,"225",0.414298717830101,"204",0.00074375
639245,7691655,"568",0.443652418070997,228,0.427709478821212,"225",0.415959475001505,"256",0.0712625
639255,7691655,"569",0.476790831249673,230,0.459166504796854,"227",0.460588902458364,"222",0.2028625
639265,7691655,"570",0.475333940223209,231,0.463884470067123,"229",0.467266854347758,"241",0.204067164179104
639275,7691655,"571",0.465618099784479,232,0.457917013757312,"230",0.470654154696114,"238",0.24528125
639285,7691655,"572",0.438350428215927,230,0.421047268537617,"229",0.411118306878494,"222",0.24994375
639295,7691655,"573",0.437551924114814,231,0.421577755208154,"229",0.424661953660626,"227",0.25000625
639305,7691655,"574",0.460349355038488,232,0.449401959163301,"230",0.443913534390155,"230",0.2501875
639315,7691655,"575",0.482073505554581,231,0.462707386315866,"229",0.466265498060355,"240",0.2083625
639325,7691655,"576",0.479445688295527,230,0.459057774664853,"228",0.424817191995524,"240",0.085475
639335,7691655,"577",0.477005416556494,231,0.451753830500791,"228",0.442349488914319,"225",0.0095
639345,7691655,"578",0.466225302880048,230,0.445163292195655,"228",0.441772799451243,"234",0.04504375
639355,7691655,"579",0.421794256646535,226,0.408104547001377,"225",0.404390612450982,"207",0.0009
639365,7691655,"580",0.43400959346036,228,0.4222249751144,"227",0.433683779783567,"224",0.05800625
639375,7691655,"581",0.486447681265417,229,0.475076112009609,"227",0.478016652278681,"223",0.2442375
639385,7691655,"582",0.530903261329513,229,0.511572760763871,"227",0.512187487700939,"223",0.178125
639395,7691655,"583",0.536158459028229,230,0.511473848150849,"227",0.511469050750954,"223",0.01146875
639405,7691655,"584",0.522651774357655,229,0.498615695633902,"227",0.500195710000802,"221",0.0561625
639415,7691655,"585",0.518199649362941,228,0.490384977029499,"225",0.482084151508017,"213",0.13848125
639425,7691655,"586",0.518015180336079,228,0.49114803994274,"224",0.596482055461448,"234",0.214
639435,7691655,"587",0.52494347387983,228,0.50183829440996,"224",0.546969573910963,"196",0.25
639445,7691655,"588",0.512494866736233,226,0.497672073834148,"224",0.494900709335846,"239",0.25
639455,7691655,"589",0.513042095364654,227,0.507745023893737,"225",0.497929705043131,"200",0.2500125
639465,7691655,"590",0.50874810028472,226,0.502292531761531,"225",0.658128276081261,"233",0.168125
639475,7691655,"591",0.489967183923,226,0.472950214562729,"225",0.474194479666586,"219",0.18441875
639485,7691655,"592",0.4780274858349,226,0.461542582586424,"225",0.483283082970895,"209",
639495,7691655,"593",0.460168557445286,226,0.445122299397817,"226",0.471533796320069,"206",
639505,7691655,"594",0.422684678487713,227,0.405544319748334,"227",0.427111950743733,"206",
639515,7691655,"595",0.387758491960994,227,0.369447954596939,"226",0.49833803302853,"248",
639175,7691645,"596",0.447601739651873,233,0.441552064505694,"232",0.448933907969547,"226",
639185,7691645,"597",0.432268401680631,233,0.422605423009196,"232",0.415699219859113,"246",
639195,7691645,"598",0.433741659435327,233,0.418422681647639,"231",0.425194627960734,"268",
639205,7691645,"599",0.42533027054742,234,0.41202387692421,"232",0.407817145038971,"223",
639215,7691645,"600",0.439841426181374,231,0.421246295686317,"228",0.419449991561065,"235",
639225,7691645,"601",0.423507402570976,228,0.411860697913522,"227",0.407115993695082,"226",
639235,7691645,"602",0.441218219166331,229,0.420399095694778,"225",0.411980974274362,"203",0.18480625
639245,7691645,"603",0.471038288727868,230,0.455687096198574,"229",0.36426776016216,"242",0.2474125
639255,7691645,"604",0.472484982645256,231,0.471273450814627,"230",0.467665621570933,"234",0.2484375
639265,7691645,"605",0.457351180521073,232,0.454396143143124,"231",0.460041058189432,"223",0.175062189054726
639275,7691645,"606",0.450836695716134,230,0.441498334437522,"229",0.447923764071162,"227",0.21720625
639285,7691645,"607",0.453952484254842,230,0.442413926037557,"230",0.465765776042837,"231",0.25
639295,7691645,"608",0.447304144559894,232,0.448580209258145,"231",0.445632965298261,"231",0.253275
639305,7691645,"609",0.430640940903686,231,0.427693281997114,"230",0.425590774883158,"222",0.25
639315,7691645,"610",0.447544715701952,229,0.433011754746966,"227",0.438841222050229,"223",0.12624375
639325,7691645,"611",0.472196567134233,228,0.456288542221713,"227",0.455479875311903,"222",6.25e-06
639335,7691645,"612",0.482039091788465,229,0.464916447550649,"228",0.456609173320606,"226",0.00285625
639345,7691645,"613",0.472745139239123,228,0.45591306488803,"227",0.562852598122155,"238",0.0287125
639355,7691645,"614",0.442546120408224,227,0.429893189632426,"226",0.394353374498634,"238",0.00015625
639365,7691645,"615",0.456387069032644,228,0.436277837856157,"227",0.428074008056101,"212",0.140275
639375,7691645,"616",0.457704560598359,227,0.439494892952794,"225",0.43408052700881,"204",0.2401625
639385,7691645,"617",0.490985011550947,228,0.474644861517839,"226",0.478393534826049,"240",0.2446375
639395,7691645,"618",0.535162367057637,229,0.525672943457776,"228",0.534195713624571,"223",0.2568875
639405,7691645,"619",0.552058313711314,229,0.53896805157471,"228",0.545440272171777,"223",0.21425
639415,7691645,"620",0.549400641946704,230,0.53541884657548,"228",0.542097339400318,"221",0.2574375
639425,7691645,"621",0.54656555231486,229,0.532020973106435,"227",0.528542625066363,"221",0.254825
639435,7691645,"622",0.53126795150456,229,0.51777979827115,"227",0.523903532880473,"222",0.26378125
639445,7691645,"623",0.495534271365614,227,0.492520245984893,"226",0.503492347094252,"220",0.2514
639455,7691645,"624",0.492314443166833,227,0.486218548158685,"225",0.475772980705366,"223",0.25
639465,7691645,"625",0.502355539880227,227,0.489744040793969,"225",0.494560888870254,"219",0.19753125
639475,7691645,"626",0.497393416633713,226,0.482294860145491,"224",0.485590974990629,"221",0.2484
639485,7691645,"627",0.499662634785636,225,0.480798748374649,"224",0.503348522558331,"227",
639495,7691645,"628",0.498392680514371,226,0.479233308675755,"224",0.509843714311401,"206",
639505,7691645,"629",0.468400922036381,226,0.449288910306212,"225",0.479477546170243,"204",
639515,7691645,"630",0.4250693951617,227,0.404985326796441,"225",0.418139858462248,"215",
639175,7691635,"631",0.422745783769642,235,0.421438808995799,"234",0.419895535206276,"226",
639185,7691635,"632",0.41075507109781,235,0.407219418184557,"233",0.385147557778692,"205",
639195,7691635,"633",0.412186837209447,235,0.40963147414485,"233",0.385431950545445,"225",
639205,7691635,"634",0.40809320036351,234,0.400710871985911,"232",0.393469759973686,"236",
639215,7691635,"635",0.419125457257906,231,0.405265610945599,"229",0.401563220657306,"236",
639225,7691635,"636",0.411670992973086,230,0.391865479689358,"228",0.411937919742709,"202",
639235,7691635,"637",0.416810520568106,230,0.399786966217231,"229",0.411211623584968,"229",0.2294
639245,7691635,"638",0.437416339482297,230,0.430892011747872,"230",0.452100368777231,"240",0.15490625
639255,7691635,"639",0.423107955328305,230,0.419620461526407,"230",0.408753282559306,"200",0.04720625
639265,7691635,"640",0.414839287404902,231,0.40496243184098,"229",0.45866792341716,"233",0.0211504975124378
639275,7691635,"641",0.440201736084418,229,0.42594775950719,"227",0.428802813732019,"232",0.11495
639285,7691635,"642",0.453569021861767,230,0.451974018353727,"230",0.46081562436883,"229",0.2500375
639295,7691635,"643",0.458762056005071,232,0.466484363548805,"231",0.493992348259438,"229",0.25
639305,7691635,"644",0.453838353583706,231,0.446619834785837,"229",0.444862115072659,"231",0.18806875
639315,7691635,"645",0.423213993068202,226,0.411580776295975,"225",0.40702466679179,"205",0.00300625
639325,7691635,"646",0.429444810622954,225,0.41553063482906,"223",0.492960125109074,"233",0.00019375
639335,7691635,"647",0.459850742219714,228,0.44124869016689,"226",0.435880854463327,"213",0.041875
639345,7691635,"648",0.452117012857343,228,0.436679359448265,"227",0.431785914893011,"213",0.05488125
639355,7691635,"649",0.437646395264892,227,0.423051785337862,"226",0.439404105113391,"209",0.0121
639365,7691635,"650",0.455260305418051,228,0.436086764169513,"226",0.42991257843004,"213",0.10634375
639375,7691635,"651",0.449597442566301,226,0.432124090740358,"225",0.457961499206708,"206",0.20094375
639385,7691635,"652",0.446269647232839,226,0.435324833313589,"225",0.439774618804863,"237",0.23405625
639395,7691635,"653",0.478952031800873,228,0.48049986566688,"228",0.470385618406575,"201",0.25
639405,7691635,"654",0.504129915425438,230,0.501550572491489,"229",0.51230477946019,"226",0.25909375
639415,7691635,"655",0.51290871668607,231,0.51358339873587,"230",0.523433263438106,"223",0.25189375
639425,7691635,"656",0.503606104117353,231,0.511006381927923,"230",0.514813526823323,"223",0.25895625
639435,7691635,"657",0.489556220854865,231,0.499731024815034,"231",0.509278491525186,"227",0.2964875
639445,7691635,"658",0.476571166378562,230,0.482862099636782,"230",0.492270868352487,"222",0.3220875
639455,7691635,"659",0.476921088062227,227,0.477731440870794,"227",0.478735253217442,"235",0.2570125
639465,7691635,"660",0.506954719341593,227,0.50105940488678,"225",0.513908010940542,"218",0.2564375
639475,7691635,"661",0.527750843059039,226,0.517731105709589,"225",0.536390062106837,"220",
639485,7691635,"662",0.524368948463234,225,0.507861270875601,"223",0.502565126236988,"198",
639495,7691635,"663",0.528520083680633,225,0.507787476528705,"222",0.525440284862802,"212",
639505,7691635,"664",0.517761395502021,225,0.495544328739536,"222",0.526962820015822,"205",
639515,7691635,"665",0.477395395559142,226,0.45780467659364,"224",0.490289488332847,"204",
639175,7691625,"666",0.397175775098731,236,0.406885757271416,"234",0.438441262424617,"233",
639185,7691625,"667",0.367600334822782,234,0.371746979720711,"233",0.352189217885767,"199",
639195,7691625,"668",0.36198599835916,235,0.363505584010173,"233",0.35616316466376,"224",
639205,7691625,"669",0.358651222748449,233,0.354639307843002,"232",0.338046806590443,"200",
639215,7691625,"670",0.378932007944968,232,0.363410062853574,"230",0.367167707839782,"242",
639225,7691625,"671",0.386181856745679,231,0.368160364933945,"230",0.37599214734426,"224",
639235,7691625,"672",0.393382238027698,231,0.376089337644988,"230",0.368966534596268,"225",0.19284375
639245,7691625,"673",0.42570820038236,232,0.406106493582264,"230",0.398413264255035,"203",0.1372875
639255,7691625,"674",0.425796138333681,232,0.405727207072815,"230",0.394793100642502,"232",0.01980625
639265,7691625,"675",0.404958136699861,230,0.384371191623094,"227",0.382234996090273,"276",0.0620273631840796
639275,7691625,"676",0.425278062917641,229,0.406326180686023,"227",0.476115901908664,"245",0.12186875
639285,7691625,"677",0.441507675073808,230,0.442610727873497,"229",0.437425356344223,"202",0.25061875
639295,7691625,"678",0.46698912413558,231,0.469505359447105,"230",0.468227212968474,"226",0.212425
639305,7691625,"679",0.506276197585976,230,0.492773729416653,"228",0.492849046784057,"230",0.0268625
639315,7691625,"680",0.460477769156569,225,0.452806686323099,"226",0.450034174504102,"199",1.25e-05
639325,7691625,"681",0.421052139434323,224,0.412059167626581,"224",0.410109017576064,"228",0.00144375
639335,7691625,"682",0.448684425238753,228,0.427672211703681,"225",0.44845986125758,"235",0.0193375
639345,7691625,"683",0.454237017751439,228,0.434881074578034,"227",0.37737219109097,"207",0.03438125
639355,7691625,"684",0.44351265624573,227,0.42370762695457,"225",0.42190860861479,"223",0.074225
639365,7691625,"685",0.458569632159197,228,0.436518364780916,"225",0.453900700124385,"208",0.17031875
639375,7691625,"686",0.456300410703989,226,0.437402791735328,"225",0.459723980641737,"207",0.23620625
639385,7691625,"687",0.437884805127396,226,0.420288527181108,"225",0.417358714725159,"220",0.24074375
639395,7691625,"688",0.438607247764594,226,0.423055165586386,"225",0.419483252306065,"211",0.1729625
639405,7691625,"689",0.431611205392983,227,0.425593939619169,"227",0.434366078682237,"225",0.23026875
639415,7691625,"690",0.449047188551049,228,0.452496028250713,"228",0.460798248996856,"223",0.25864375
639425,7691625,"691",0.468570218901732,229,0.476209725638481,"229",0.479218970095122,"238",0.25000625
639435,7691625,"692",0.465829956083326,231,0.477696793288917,"231",0.486998228804179,"225",0.2688
639445,7691625,"693",0.475217612707638,232,0.480903926587041,"231",0.535503062941082,"230",0.2647
639455,7691625,"694",0.483194651285885,231,0.486962647224009,"230",0.492892390207602,"224",0.28886875
639465,7691625,"695",0.498106119644945,230,0.498976747465462,"228",0.499678315627675,"221",0.31299375
639475,7691625,"696",0.531281920411857,228,0.524944762735304,"227",0.54004841189449,"220",
639485,7691625,"697",0.530448442063062,225,0.515732758640177,"224",0.586631113269753,"191",
639495,7691625,"698",0.538408395485021,224,0.519755926830024,"222",0.529669754064557,"216",
639505,7691625,"699",0.52986384741962,224,0.511465382635788,"223",0.545083264230538,"206",
639515,7691625,"700",0.509866250824416,225,0.490762144345481,"223",0.485672967094015,"210",
639175,7691615,"701",0.359282662575424,233,0.357440939554022,"232",0.366269875843904,"276",
639185,7691615,"702",0.344996973391972,235,0.337577056410773,"233",0.366503719465615,"230",
