X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315025,6764205,-0.0100617313955184,-0.0217881292261458,-0.0827597599251143,-0.0873308733087331,0.483767277402764,0.100106875667973,0.523747980613893,0.527203308940503,0.530802738021157,0.255052264808362,0.225250086236633,-0.0392233009708738,-0.0466190676186476,-0.0373532550693703,"42"
315035,6764205,-0.0147975448446496,-0.0186428038777032,-0.0834193793815553,-0.0363053924185798,0.496231155778894,0.10828025477707,0.534985880138061,0.521019108280255,0.527431421446384,0.250692520775623,0.223233030090973,-0.0316027088036117,-0.0313790255986788,-0.044536652835408,"43"
315045,6764205,-0.0097808708736951,-0.0186706497386109,-0.0789331605658136,-0.060952380952381,0.478497202238209,0.125225550342837,0.516823473130282,0.520799742018704,0.5269554378311,0.259362968148407,0.231474947071277,-0.04203013481364,-0.0416312659303314,-0.041413583655439,"44"
315055,6764205,-0.0162960122699386,-0.0183451890677649,-0.084843537414966,-0.0739079102715466,0.464621474517566,0.156653992395437,0.510243902439024,0.514730221780867,0.508100147275405,0.247882136279926,0.204987165383205,-0.0183117463153193,-0.0290337934316992,-0.0711945189156985,"45"
315065,6764205,-0.015763168012303,-0.0180722891566265,-0.0842426887821912,-0.0560375146541618,0.454671761028135,0.183484390735146,0.514470548178413,0.511552284785213,0.507839127471029,0.240803943875616,0.206547155105222,-0.00464156781846313,-0.0242360379346681,-0.0703004026014246,"46"
315075,6764205,-0.0155766253869969,-0.019310867095797,-0.0845085820487592,-0.066415449835139,0.46873920552677,0.220367993153616,0.514673821901727,0.514329843830444,0.513550135501355,0.228364468166222,0.203013481363997,-0.010465724751439,-0.0207929026892154,-0.056828885400314,"47"
315085,6764205,-0.00896074802766144,-0.0197268588770865,-0.0860244530950162,-0.0639575155853152,0.466009852216749,0.198164736727114,0.496580918267665,0.522576468684253,0.523386713175836,0.240675580577058,0.211668445393099,-0.040905134899913,-0.0291676547308513,-0.0609107037256061,"48"
315095,6764205,-0.0159787593531258,-0.0166919575113809,-0.0840976043577344,-0.0644567219152855,0.466731110037055,0.197686870850289,0.515384615384615,0.536349453978159,0.540803897685749,0.268559698939446,0.219810040705563,-0.0419894007337954,-0.0584132519616391,-0.0420454545454545,"49"
315105,6764205,-0.0158463740929062,-0.0161787365177196,-0.0824388873279011,-0.0670985654789449,0.444152431011827,0.175578611332801,0.509797622871828,0.496740547588005,0.508176100628931,0.264050901378579,0.223245924875974,-0.0409165302782324,-0.0388816076889471,-0.0507444545730781,"50"
315115,6764205,-0.0123469082943344,-0.0166990291262136,-0.0819690640171616,-0.0672853828306264,0.468549422336329,0.168195718654434,0.498629695308722,0.513888888888889,0.523576987639249,0.25017135023989,0.226638772663877,-0.0343685300207039,-0.043633125556545,-0.0598006644518272,"51"
