system:index,AOT_RETRIEVAL_ACCURACY,AOT_RETRIEVAL_METHOD,BOA_ADD_OFFSET_B1,BOA_ADD_OFFSET_B10,BOA_ADD_OFFSET_B11,BOA_ADD_OFFSET_B12,BOA_ADD_OFFSET_B2,BOA_ADD_OFFSET_B3,BOA_ADD_OFFSET_B4,BOA_ADD_OFFSET_B5,BOA_ADD_OFFSET_B6,BOA_ADD_OFFSET_B7,BOA_ADD_OFFSET_B8,BOA_ADD_OFFSET_B8A,BOA_ADD_OFFSET_B9,CLOUDY_PIXEL_OVER_LAND_PERCENTAGE,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DATE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,HIGH_PROBA_CLOUDS_PERCENTAGE,L2A_QUALITY,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,OZONE_SOURCE,OZONE_VALUE,PROCESSING_BASELINE,PRODUCT_ID,RADIATIVE_TRANSFER_ACCURACY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,.geo
20230621T153821_20230621T153815_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,91.801172,95.045644,95.045644,4.60372,0.019834,S2A_OPER_MSI_L2A_DS_2APS_20230621T221401_S20230621T153815_N05.09,GS2A_20230621T153821_041764_N05.09,INS-NOBS,2023-06-21T15:43:20.817,0.024,PASSED,PASSED,1.687385641E12,PASSED,L2A_T22WDC_A041764_20230621T153815,0.057361,0.899018,78.254652,PASSED,296.262638091271,296.262228560049,296.428281943288,296.512370318602,296.533278192189,296.32805424038,296.265771604183,296.244909560411,296.26004022741,296.268178486894,296.420219248085,296.301786234221,296.299574610713,6.13122493702136,5.89958836447668,5.99435614814064,6.09399185798905,5.81651560601967,5.85962831557064,5.91643995210722,5.95258651094086,5.99211198910974,6.03517415884688,5.83781336474889,6.08128928978369,6.18479620356027,184.080144975963,46.4124728241057,12.911265,22WDC,0.0,0.025833,AUX_ECMWFT,366.081797,05.09,S2A_MSIL2A_20230621T153821_N0509_R011_T22WDC_20230621T221401,0.0,PASSED,0.968795281495402,0.0,ASCENDING,11.0,PASSED,0.244438,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,3.879725,7.07E-4,0.0,0.059827,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230623T152809_20230623T153302_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.743724,77.287269,77.287269,0.028925,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20230623T194205_S20230623T153302_N05.09,GS2B_20230623T152809_032884_N05.09,INS-NOBS,2023-06-23T15:33:40.172,0.0063,PASSED,PASSED,1.687549325E12,PASSED,L2A_T21WXS_A032884_20230623T153302,0.067529,1.132994,57.857287,PASSED,182.621837136386,184.618443785697,183.41077014086,182.758716273252,188.056964407781,185.628313808737,184.262200803941,183.746034674762,183.345451307272,183.036853353414,186.686205355914,182.798443475667,182.481508264685,3.03904913589735,2.57796529712901,2.76029308794756,2.96686810915548,2.37803059697692,2.49007788649127,2.61575037548652,2.69169189541476,2.77223424923718,2.85706731188774,2.4304219539317,2.9456047973566,3.13690110048213,179.631913384154,45.4512294187114,15.421959999999999,21WXS,0.0,0.0038650000000000004,AUX_ECMWFT,369.743834,05.09,S2B_MSIL2A_20230623T152809_N0509_R111_T21WXS_20230623T194205,0.0,PASSED,0.968488950128125,0.0,DESCENDING,111.0,PASSED,0.021334,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,4.008016,6.01E-4,3.0E-6,22.658007,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230623T152809_20230623T153302_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,95.94388,88.201022,88.201022,2.687851,0.00224,S2B_OPER_MSI_L2A_DS_2BPS_20230623T194205_S20230623T153302_N05.09,GS2B_20230623T152809_032884_N05.09,INS-NOBS,2023-06-23T15:33:26.300,0.0216,PASSED,PASSED,1.687549325E12,PASSED,L2A_T21WXT_A032884_20230623T153302,0.06101,0.822998,67.077118,PASSED,124.408223219707,127.08083361447,125.621559792384,124.673410340189,130.416520528117,128.041868185804,126.569612152197,125.971844309546,125.455116473606,125.034244060596,129.100840300599,124.664792625972,124.129606137401,4.0920591458307,3.70973135873617,3.85990882164678,4.03165196182959,3.54746870764491,3.63823623893196,3.74097664338205,3.80343433116375,3.86994232061522,3.94027002148278,3.5897775982245,4.01400578050716,4.17424416159153,179.769563658552,46.3453444876753,14.946084999999998,21WXT,0.0,0.029353,AUX_ECMWFT,365.516852,05.09,S2B_MSIL2A_20230623T152809_N0509_R111_T21WXT_20230623T194205,0.0,PASSED,0.968488950128125,0.0,DESCENDING,111.0,PASSED,0.020272,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,6.17782,0.0028630000000000005,0.0,9.0564,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230623T152809_20230623T153302_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.576694,94.559366,94.559366,0.085892,0.0,S2B_OPER_MSI_L2A_DS_2BPS_20230623T194205_S20230623T153302_N05.09,GS2B_20230623T152809_032884_N05.09,INS-NOBS,2023-06-23T15:33:36.866,0.0022,PASSED,PASSED,1.687549325E12,PASSED,L2A_T22WDB_A032884_20230623T153302,0.06169,1.005,82.602948,PASSED,244.793364562743,246.674851092521,245.257312519925,244.710969667666,250.163166221277,247.958795493144,246.564093147056,246.060128579586,245.674377320884,245.467633326087,248.922099937906,245.225813260178,244.759153269805,3.74329459208227,3.33693875022847,3.49551458402634,3.68571028266532,3.16216760408489,3.2601360500893,3.37249372512377,3.43911879327895,3.50992824335116,3.59247586943542,3.2079952561947,3.67057230030727,3.83778726268781,180.931777015242,45.4929744647943,9.427574,22WDB,0.0,0.004104,AUX_ECMWFT,365.52398,05.09,S2B_MSIL2A_20230623T152809_N0509_R111_T22WDB_20230623T194205,0.0,PASSED,0.968488950128125,0.0,DESCENDING,111.0,PASSED,0.014894,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,2.52884,7.83E-4,0.0,5.334959,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230623T152809_20230623T153302_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,93.747371,85.3513,85.3513,3.730386,0.00646,S2B_OPER_MSI_L2A_DS_2BPS_20230623T194205_S20230623T153302_N05.09,GS2B_20230623T152809_032884_N05.09,INS-NOBS,2023-06-23T15:33:23.643,0.0118,PASSED,PASSED,1.687549325E12,PASSED,L2A_T22WDC_A032884_20230623T153302,0.060025,0.819998,55.91023,PASSED,162.309429874148,164.88018538309,163.505515497653,162.62912295758,169.013955801551,166.271945523358,164.59816844464,164.037661836089,163.527609049646,163.122225888507,167.477873668869,162.552068211711,162.163972513479,3.15391486918131,2.69654910429017,2.88259914355532,3.08714181521545,2.49280322122882,2.6052377543728,2.73336891577801,2.80635291047543,2.88640639691959,2.97062880778376,2.54545405314934,3.06138229833164,3.24863012461535,180.786023048279,46.3885752039355,21.179599,22WDC,0.0,0.046997,AUX_ECMWFT,361.44441,05.09,S2B_MSIL2A_20230623T152809_N0509_R111_T22WDC_20230623T194205,0.0,PASSED,0.968488950128125,0.0,DESCENDING,111.0,PASSED,0.028188,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,8.261469,0.003285,0.0,10.833385,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230624T154811_20230624T154814_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,96.852982,83.470392,83.470392,0.198784,2.33E-4,S2A_OPER_MSI_L2A_DS_2APS_20230624T224900_S20230624T154814_N05.09,GS2A_20230624T154811_041807_N05.09,INS-NOBS,2023-06-24T15:53:32.250,0.0,PASSED,PASSED,1.68764694E12,PASSED,L2A_T21WXS_A041807_20230624T154814,0.15638,1.127762,0.203761,PASSED,305.468608985219,303.170448530463,304.169435214129,305.144742284869,301.874274149063,302.695343188147,303.449989043733,303.85380766106,304.272758919441,304.677071487211,302.284704028621,305.091305048674,305.887625948558,10.7057132596816,10.5908810121994,10.6332409979711,10.6859685320771,10.5513898033144,10.5733333012587,10.6002750469682,10.6175130218947,10.6369590419626,10.6580365928779,10.5613987949675,10.6811818341706,10.7332055961311,185.965143503568,45.5555864178717,10.869953,21WXS,78.602564,0.017506,AUX_ECMWFT,359.443823,05.09,S2A_MSIL2A_20230624T154811_N0509_R054_T21WXS_20230624T224900,0.0,PASSED,0.968347004433442,0.0,ASCENDING,54.0,PASSED,0.441124,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,72.396678,0.0,3.88E-4,15.871574,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230624T154811_20230624T154814_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,73.140317,72.400188,72.40018799999999,0.001281,0.105293,S2A_OPER_MSI_L2A_DS_2APS_20230624T224900_S20230624T154814_N05.09,GS2A_20230624T154811_041807_N05.09,INS-NOBS,2023-06-24T15:53:19.982,0.025,PASSED,PASSED,1.68764694E12,PASSED,L2A_T21WXT_A041807_20230624T154814,0.156938,0.812836,14.024834,PASSED,302.262217781651,301.418706984669,301.73903150525,302.042574065427,301.096406316953,301.366599807973,301.617549749986,301.747435831494,301.891600772375,302.023596665498,301.231306779256,302.167393463572,302.405931338975,9.14715265196268,9.05627910822069,9.10352635734459,9.16325383193219,8.97358059816421,8.99720962833242,9.02710150545431,9.0465336022524,9.06836047404,9.09237001530345,8.98423071226755,9.11864689915349,9.17862438704121,186.010408110541,46.4489373591061,20.366384,21WXT,33.440167,1.344371,AUX_ECMWFT,353.459532,05.09,S2A_MSIL2A_20230624T154811_N0509_R054_T21WXT_20230624T224900,0.0,PASSED,0.968347004433442,0.0,ASCENDING,54.0,PASSED,19.330728,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,38.008973,0.054882,0.001201,6.762053,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230624T154811_20230624T154814_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,99.411553,99.490523,99.49052299999998,0.149008,0.226943,S2A_OPER_MSI_L2A_DS_2APS_20230624T224900_S20230624T154814_N05.09,GS2A_20230624T154811_041807_N05.09,INS-NOBS,2023-06-24T15:53:26.522,0.0,PASSED,PASSED,1.68764694E12,PASSED,L2A_T22WDB_A041807_20230624T154814,0.17349,1.703662,1.141048,PASSED,310.108312507793,306.116331341395,307.848691554609,309.547949864366,303.803215104307,305.240614314866,306.560607215802,307.270781082825,307.996102653409,308.705377861048,304.5216948853,309.422396605509,310.83535155263,11.5032658195835,11.3896922482064,11.4320664775558,11.4839282844576,11.3494669484781,11.3723214100129,11.3995937323944,11.4167708054389,11.4361571693747,11.4569204489061,11.3600033815912,11.4797415254484,11.5301237146645,187.254607016774,45.637073975599,68.045038,22WDB,98.114061,0.016713,AUX_ECMWFT,360.200712,05.09,S2A_MSIL2A_20230624T154811_N0509_R054_T22WDB_20230624T224900,0.0,PASSED,0.968347004433442,0.0,ASCENDING,54.0,PASSED,0.049259,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,30.304438,0.0,1.76E-4,0.067379,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230624T154811_20230624T154814_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,83.916551,81.671542,81.671542,0.0,0.047505,S2A_OPER_MSI_L2A_DS_2APS_20230624T224900_S20230624T154814_N05.09,GS2A_20230624T154811_041807_N05.09,INS-NOBS,2023-06-24T15:53:17.017,0.0123,PASSED,PASSED,1.68764694E12,PASSED,L2A_T22WDC_A041807_20230624T154814,0.171146,0.813804,22.241931,PASSED,304.120685294041,302.804009325191,303.40916743407,304.006624768776,302.067499126724,302.543485042564,302.954565605348,303.179830139469,303.451216086655,303.681177895518,302.298979372209,303.921926105637,304.363313957298,10.048590255728,9.93886842005579,9.99082553257966,10.0538885513589,9.88923677706672,9.91969495774297,9.94812408600806,9.96588261078909,9.97692142419228,9.99880114160144,9.89921863732415,10.022790856058,10.0772362796032,187.018159539691,46.5219360146795,30.515251,22WDC,58.926243,0.794165,AUX_ECMWFT,354.635093,05.09,S2A_MSIL2A_20230624T154811_N0509_R054_T22WDC_20230624T224900,0.0,PASSED,0.968347004433442,0.0,ASCENDING,54.0,PASSED,11.067595,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,28.914359,0.096715,2.83E-4,6.322195,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230625T151811_20230625T151827_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,23.073834,13.270134,13.270133999999999,0.606273,0.006591999999999999,S2A_OPER_MSI_L2A_DS_2APS_20230625T215002_S20230625T151827_N05.09,GS2A_20230625T151811_041821_N05.09,INS-NOBS,2023-06-25T15:23:41.453,0.0085,PASSED,PASSED,1.687729802E12,PASSED,L2A_T21WXS_A041821_20230625T151827,0.102071,1.020976,3.433786,PASSED,113.739892321839,113.492796415953,113.616469106327,113.731541065242,113.192679945312,113.317692952843,113.439159053671,113.50787361983,113.569454122901,113.606122079638,113.262318907939,113.644346289485,113.773729907439,7.62163567657845,7.43972374993837,7.50447357659023,7.58090987821331,7.39868301403329,7.43308893067508,7.47028162107621,7.49345557927879,7.522119711588,7.55179832907433,7.41201351236646,7.58510823197038,7.66129283370079,176.281582253493,45.5262533394472,4.260862,21WXS,3.672801,5.865265,AUX_ECMWFT,365.616945,05.09,S2A_MSIL2A_20230625T151811_N0509_R068_T21WXS_20230625T215002,0.0,PASSED,0.968218869463179,0.0,ASCENDING,68.0,PASSED,4.721085,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,5.575485,0.087745,0.525342,74.917567,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230625T151811_20230625T151827_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,18.773237,13.803439,13.803439,5.23E-4,0.222206,S2A_OPER_MSI_L2A_DS_2APS_20230625T215002_S20230625T151827_N05.09,GS2A_20230625T151811_041821_N05.09,INS-NOBS,2023-06-25T15:23:27.170,0.0168,PASSED,PASSED,1.687729802E12,PASSED,L2A_T21WXT_A041821_20230625T151827,0.082398,1.252178,2.3534059999999997,PASSED,115.106729768708,114.18680976442,114.548995533168,114.918139982162,113.621798280459,113.955830965648,114.25489180433,114.425481879405,114.581450616991,114.717328586931,113.791660934702,114.868376536873,115.262828166073,9.02707447199166,8.90233868092042,8.94795855202128,9.00647794735286,8.85402891455641,8.87600679346664,8.90446076938935,8.9232631851288,8.94434218011508,8.97051977151869,8.87169532045724,8.99609374084325,9.0578600110986,176.468090137571,46.4164747366596,9.871594,21WXT,30.867767,4.953465,AUX_ECMWFT,362.693465,05.09,S2A_MSIL2A_20230625T151811_N0509_R068_T21WXT_20230625T215002,0.0,PASSED,0.968218869463179,0.0,ASCENDING,68.0,PASSED,44.256034,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,1.57844,0.033048,0.006129,36.725157,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230625T151811_20230625T151827_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,24.87798,11.521793,11.521793,1.191864,0.01713,S2A_OPER_MSI_L2A_DS_2APS_20230625T215002_S20230625T151827_N05.09,GS2A_20230625T151811_041821_N05.09,INS-NOBS,2023-06-25T15:23:38.326,0.0,PASSED,PASSED,1.687729802E12,PASSED,L2A_T22WDB_A041821_20230625T151827,0.092957,1.083722,3.405447,PASSED,113.788218782046,114.397362524506,113.982924522254,113.786438846294,115.51249998485,114.725919886948,114.265556186789,114.110428535817,113.954993726858,113.861017868054,115.079901835749,113.778364298498,113.738129199762,5.25205635212191,4.95929302303786,5.07014573084253,5.20146735161659,4.8435273616302,4.90274539802068,4.97670957741764,5.0227649722037,5.08143807978546,5.13484956887269,4.86885875783146,5.19153836938194,5.31662198234568,177.583579854819,45.5466716154164,3.910691,22WDB,0.0,10.343294,AUX_ECMWFT,366.047918,05.09,S2A_MSIL2A_20230625T151811_N0509_R068_T22WDB_20230625T215002,0.0,PASSED,0.968218869463179,0.0,ASCENDING,68.0,PASSED,6.282388000000001,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,4.205656,0.161585,1.5090229999999998,68.972921,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230625T151811_20230625T151827_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,17.541373,13.409543,13.409543,0.007597,0.218561,S2A_OPER_MSI_L2A_DS_2APS_20230625T215002_S20230625T151827_N05.09,GS2A_20230625T151811_041821_N05.09,INS-NOBS,2023-06-25T15:23:24.874,0.0099,PASSED,PASSED,1.687729802E12,PASSED,L2A_T22WDC_A041821_20230625T151827,0.077112,1.314592,4.533448,PASSED,114.482002345384,114.219573386304,114.349577397354,114.439353527442,113.919504637859,114.064991435872,114.165825447965,114.218544904426,114.268911316877,114.329170750101,113.992862867299,114.354024526337,114.527631026178,7.94778139742001,7.76785003671813,7.82427491567384,7.9043572022955,7.73692376003096,7.76446988360443,7.79637808187038,7.82378020124528,7.84969263532355,7.87829053143994,7.74925991348746,7.91367127147941,7.9850298222929,177.486736708295,46.4436835273412,7.725807,22WDC,7.543694,6.056457,AUX_ECMWFT,361.943508,05.09,S2A_MSIL2A_20230625T151811_N0509_R068_T22WDC_20230625T215002,0.0,PASSED,0.968218869463179,0.0,ASCENDING,68.0,PASSED,43.682182,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,1.150288,0.044663,0.009578,36.571416,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230626T153819_20230626T153935_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.757322,0.419115,0.419115,0.005763,0.005283,S2B_OPER_MSI_L2A_DS_2BPS_20230626T183843_S20230626T153935_N05.09,GS2B_20230626T153819_032927_N05.09,INS-NOBS,2023-06-26T15:43:37.995,0.0215,PASSED,PASSED,1.687804723E12,PASSED,L2A_T21WXS_A032927_20230626T153935,0.095979,1.478336,3.95E-4,PASSED,297.944553389517,297.37460465799,297.559189697258,297.74562637365,297.234851870659,297.391682369798,297.533236340537,297.603770392956,297.670441480031,297.741609446029,297.310654299851,297.824526843551,298.028113439939,7.14758887357167,6.95445715080651,7.02895887780143,7.11328362536472,6.89176739722773,6.92524182599991,6.96922094060972,7.0007493749627,7.03370115121571,7.06762301940936,6.90682470736699,7.10440240525608,7.19122174027244,182.634834382678,45.5410460809385,0.013011,21WXS,1.723889,6.546597,AUX_ECMWFT,338.519474,05.09,S2B_MSIL2A_20230626T153819_N0509_R011_T21WXS_20230626T183843,0.0,PASSED,0.96809547700565,0.0,DESCENDING,11.0,PASSED,6.197171,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.40570900000000004,7.83E-4,0.845687,85.979605,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230626T153819_20230626T153935_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,6.110262,9.720467,9.720467,0.001304,0.852652,S2B_OPER_MSI_L2A_DS_2BPS_20230626T183843_S20230626T153935_N05.09,GS2B_20230626T153819_032927_N05.09,INS-NOBS,2023-06-26T15:43:24.610,0.0072,PASSED,PASSED,1.687804723E12,PASSED,L2A_T21WXT_A032927_20230626T153935,0.082109,1.599831,0.005508,PASSED,269.425645264103,270.51394699527,269.620471970119,269.330132639325,272.540645393508,271.053810817271,270.254117159639,269.934113681936,269.706534945395,269.588942683194,271.698137941963,269.460676314015,269.450383883485,4.47330597033867,4.1267184897344,4.25868789617394,4.4215363375026,3.97798621741075,4.05885065558228,4.15058949696319,4.20685962016919,4.26707757155455,4.33751716834739,4.01567056307073,4.40473227553597,4.55804759496483,182.72864068316,46.4361203846707,0.7175429999999999,21WXT,1.0E-5,6.630652,AUX_ECMWFT,334.106982,05.09,S2B_MSIL2A_20230626T153819_N0509_R011_T21WXT_20230626T183843,0.0,PASSED,0.96809547700565,0.0,DESCENDING,11.0,PASSED,56.032002,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,8.997416,8.960000000000001E-4,0.040119,26.721907,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230626T153819_20230626T153935_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,10.671668,2.820049,2.820049,0.073131,0.00304,S2B_OPER_MSI_L2A_DS_2BPS_20230626T183843_S20230626T153935_N05.09,GS2B_20230626T153819_032927_N05.09,INS-NOBS,2023-06-26T15:43:34.289,0.0271,PASSED,PASSED,1.687804723E12,PASSED,L2A_T22WDB_A032927_20230626T153935,0.113987,1.534175,1.107888,PASSED,299.503133436283,298.928533358588,299.176929188533,299.442565230673,298.731264518398,298.901378215426,299.074794764298,299.16342284803,299.268113113394,299.36252659029,298.82263910211,299.49427355925,299.641023678098,8.82209789926466,8.68958604564322,8.7386595833462,8.79910101661124,8.64649002120343,8.66855233647753,8.69952384549862,8.71973656835738,8.74236104625647,8.76738749858908,8.65743574114441,8.7927503609417,8.85296195772466,183.929729230878,45.601743442802,0.436715,22WDB,22.959943,7.246747,AUX_ECMWFT,336.855757,05.09,S2B_MSIL2A_20230626T153819_N0509_R011_T22WDB_20230626T183843,0.0,PASSED,0.96809547700565,0.0,DESCENDING,11.0,PASSED,6.563649,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.275446,0.003717,0.870402,82.419264,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
