X,Y,2023-04-06,2023-05-01,2023-05-16,2023-05-22,2023-06-08,2023-06-26,2023-07-08,2023-07-26,2023-07-29,2023-08-07,2023-08-08,2023-08-17,2023-09-23,2023-10-03,2023-10-11,2023-10-17,id,2023-11-26,2023-11-28,2022-12-11
639385,7691595,-0.00993676603432701,-0.0328719723183391,-0.035946297098311,-0.0171526586620926,-0.010436799381523,-0.103448275862069,0.247768805779855,0.391987431264729,0.423641703377386,0.445756457564576,0.447848148844202,0.459261965655828,0.17439293598234,0.247532270311314,-0.00958772770853308,-0.0104671942813378,"660",0,0,0
639395,7691595,-0.00844819919964429,-0.0355419043440105,-0.0267241379310345,-0.0239520958083832,-0.00743058271411811,-0.100951496867023,0.243406830955469,0.35517379145026,0.379707916986933,0.442599277978339,0.411402157164869,0.43638700201946,0.152798789712557,0.223814773980154,-0.0157042763952646,-0.0171149144254279,"661",0,0,0
639405,7691595,-0.0127922364358183,-0.0259515570934256,-0.0241122314774222,-0.0231958762886598,-0.00831024930747922,-0.104225352112676,0.0853453116226839,0.332518337408313,0.353229923424308,0.392926544889234,0.370362862355565,0.3933281613654,0.103087885985748,0.201674277016743,-0.0326295585412668,-0.0284521012790394,"662",0,0,0
639415,7691595,-0.0151921358355675,-0.0304635761589404,-0.0347903657448706,-0.0267192290845379,-0.0119426751592357,-0.0996950504339667,0.0903373356203545,0.321108564284226,0.34755484000805,0.376872839031886,0.377814162914449,0.39609375,0.12,0.20977745348413,-0.00884955752212389,-0.0324992809893586,"663",0,0,0
639425,7691595,-0.0135256988277728,-0.0302222222222222,-0.0334056399132321,-0.0332326283987915,-0.0103256552819698,-0.0940089983424106,0.180379746835443,0.341382181515404,0.373253493013972,0.397814649939296,0.421052631578947,0.417981072555205,0.121791370835609,0.179545454545455,-0.0308093994778068,-0.0426900584795322,"664",0,0,0
639435,7691595,-0.0138826690550828,-0.048685911245153,-0.0304826418289585,-0.0272308336824466,-0.0113591852722288,-0.0897134805072804,0.186998394863563,0.389288569144684,0.419306184012066,0.454272863568216,0.467314157639148,0.47673985857834,0.164086687306502,0.250449155587496,0.00147492625368732,-0.0115118956254797,"665",0,0,0
639445,7691595,-0.016803102111159,-0.0222626079054975,-0.0319104848736013,-0.0212765957446809,-0.00928792569659443,-0.0934192360791532,0.191170674024438,0.383446621351459,0.413636363636364,0.474915795071796,0.47560752786406,0.50071530758226,0.241962774957699,0.241522491349481,0.00449236298292902,0.00426338228327807,"666",0,0,0
639455,7691595,-0.0129421915444349,-0.0444540353905913,-0.0273453933529659,-0.0253217102532171,-0.007627765064836,-0.0962419798350137,0.153684210526316,0.403381642512077,0.42534787514103,0.459729679688947,0.480476626947754,0.489795918367347,0.247629083245522,0.203577817531306,-0.0298028427326914,0.00711912672045562,"667",0,0,0
639465,7691595,-0.00727428326914848,-0.0330167345092718,-0.0244127130354675,-0.0147120638923918,-0.0106463878326996,-0.0639843531712769,0.210565476190476,0.450922509225092,0.468426685693899,0.485262401150252,0.523211169284468,0.518987341772152,0.22468142186452,0.228941684665227,-0.00132240148108966,0.00179694519317161,"668",0,0,0
639475,7691595,-0.00373909430826755,-0.0228651423238451,0.00272479564032698,-0.0145867098865478,-0.0109640831758034,-0.0806333739342266,0.244584482079559,0.425988700564972,0.460475008862106,0.518297872340426,0.513475673783689,0.539302802460697,0.247416020671835,0.251668891855808,-0.0291447682752031,0,"669",0,0,0
639485,7691595,-0.0116982654296087,-0.0227565478746243,-0.0291883246701319,-0.0166799046862589,-0.0105263157894737,-0.0990471969864835,0.224390243902439,0.389156858961991,0.435878699305809,0.494397759103641,0.478119935170178,0.511833274461321,0.227915749764225,0.253938248267171,-0.00431778929188256,0.00217485863418878,"670",0,0,0
639495,7691595,-0.00519792083166733,-0.048870636550308,-0.0266558966074313,-0.0174050632911392,-0.0131332082551595,-0.100198194230346,0.2289500509684,0.400269282554337,0.43695652173913,0.471876642719467,0.47226173541963,0.489703315881326,0.216091954022989,0.243160159852444,-0.0116832540025963,0.0183056619838229,"671",0,0,0
639505,7691595,-0.00947867298578199,-0.0401622718052738,-0.029655990510083,-0.01885310290652,-0.0109310214851112,-0.0970165745856354,0.198174210726512,0.409811320754717,0.437018455473929,0.477489768076398,0.476323119777159,0.494852436513384,0.210653753026634,0.256009615384615,-0.00123203285420945,0.00913621262458472,"672",0,0,0
639195,7691585,-0.0201944652206432,-0.0446127946127946,-0.0440855521606285,-0.0335804622764937,-0.0111581377452866,-0.0923397361721824,-0.0115830115830116,0.262483994878361,0.272504091653028,0.336511720301947,0.318524727577536,0.36780258519389,0.207576343254735,0.183870967741935,-0.00840336134453781,-0.0145658263305322,"673",0,0,0
639205,7691585,-0.0202069985214391,-0.0398936170212766,-0.0347123157394199,-0.0347155255544841,-0.00841622035195103,-0.0904445579969341,-0.00945179584120983,0.316749585406302,0.277824267782427,0.349256068911511,0.352523988318732,0.363546798029557,0.208349439505218,0.182475884244373,-0.0193495265541375,-0.0155019059720457,"674",0,0,0
639215,7691585,-0.0145817344589409,-0.00132731616671091,-0.0093984962406015,0.0283806343906511,-0.00854037267080745,-0.0712933753943218,0.197389885807504,0.344798657718121,0.310202395704254,0.358460304731355,0.377565830396019,0.384739604360113,0.199227799227799,0.198390342052314,-0.0121130551816958,-0.0120481927710843,"675",0,0,0
639225,7691585,-0.00462487153134635,0.00136724090784796,0.0232876712328767,0.0129107981220657,-0.0119922630560928,-0.0908071748878924,0.19299674267101,0.336359884440776,0.327099003862574,0.363580625383201,0.373679935012185,0.393294519172857,0.220889202540579,0.211278485901893,-0.0282950423216445,-0.038183179435987,"676",0,0,0
639235,7691585,-0.0181642044078469,-0.0168674698795181,0.00737230121116377,-0.0119904076738609,-0.0104287369640788,-0.0792682926829268,0.09375,0.321173671689136,0.347326732673267,0.399698340874811,0.401147227533461,0.409737827715356,0.211974599334744,0.218270571827057,-0.0144404332129964,-0.0188586823414156,"677",0,0,0
639245,7691585,-0.0184162062615101,-0.0217294900221729,-0.0452127659574468,-0.0393772893772894,-0.00933852140077821,-0.106301106301106,-0.0523872679045093,0.29903536977492,0.347826086956522,0.410564663023679,0.405301575105647,0.440376948169627,0.181177796562412,0.230715532286213,-0.0264026402640264,-0.0297732859874351,"678",0,0,0
639255,7691585,-0.0196261682242991,-0.0241678066575467,-0.041329739442947,-0.031278748850046,-0.00898788589292692,-0.0918635170603675,0.00403078050567974,0.293570219966159,0.320058079236673,0.408964106379022,0.372596153846154,0.43340144900613,0.176052163604031,0.202076381164257,-0.000394166338194718,-0.0402781802376123,"679",0,0,0
639265,7691585,-0.0183044315992293,-0.0323167956304051,-0.0384279475982533,-0.0343612334801762,-0.00977708251857646,-0.0966057441253264,0.050098231827112,0.272807794508415,0.266992447800977,0.361769352290679,0.317555938037866,0.381905524419536,0.160450387051372,0.17535153019024,-0.0214488061513557,-0.0289085545722714,"680",0,0,0
639275,7691585,-0.017449004669452,-0.0441240716470074,-0.0284142988084326,-0.0300539429745697,-0.0108191653786708,-0.0874357090374724,0.120727272727273,0.271853146853147,0.269797421731123,0.320754716981132,0.312228967909801,0.33160621761658,0.182293482049495,0.161400512382579,-0.00937207122774133,-0.0202360876897133,"681",0,0,0
639285,7691585,-0.0134375763498656,-0.0203309692671395,-0.0273643783005281,0,-0.0118910625239739,-0.079570965328012,0.189165763813651,0.326590813316477,0.302643573381951,0.339411520928305,0.378199834847234,0.358506053765647,0.15989847715736,0.196133709222714,-0.041174927878311,-0.0170303352847259,"682",0,0,0
639295,7691585,-0.0112464854732896,-0.0314111579934365,-0.0360598065083553,-0.0311244979919679,-0.00798175598631699,-0.0975673554799895,0.207238259370961,0.374647887323944,0.347911655368467,0.383834439672003,0.409001956947162,0.420363494234903,0.18706557872469,0.22112462006079,-0.0210575573233505,-0.0213399503722084,"683",0,0,0
639305,7691585,-0.00907441016333938,-0.013373706787787,0.00210399759543132,0.0515329419439008,-0.00781540751767771,0.0330882352941176,0.240791994890356,0.392759828727131,0.353351659970395,0.398036253776435,0.417328793038214,0.423062381852552,0.158931082981716,0.235294117647059,-0.0298830662624513,-0.00498414136837336,"684",0,0,0
639315,7691585,-0.0133451957295374,0.00345652751927679,0.0503030303030303,0.00335672871528837,-0.00854066097289269,-0.0372750642673522,0.241436578783475,0.410066328521264,0.399879735417919,0.430208911074136,0.456082322675487,0.455493482309125,0.215175209962352,0.248307801923762,-0.0132391879964696,-0.00269058295964126,"685",0,0,0
639325,7691585,-0.0132990132990133,-0.00541655919525406,-0.0279379157427938,-0.00528592023065834,-0.00666666666666667,-0.0966576332429991,0.247706422018349,0.429440852034994,0.428899961671138,0.47286271727563,0.47991234477721,0.484816005716327,0.257492354740061,0.279972982100642,-0.0148999574286931,-0.0100392841553907,"686",0,0,0
639335,7691585,-0.0143702451394759,0.00668380462724936,-0.0131810193321617,-0.0158730158730159,-0.0100483810941571,-0.0991350632069195,0.249684210526316,0.425207488901756,0.436332113272972,0.474436896675009,0.480401093892434,0.495658337763601,0.247951441578149,0.287894201424212,-0.0117845117845118,-0.00273972602739726,"687",0,0,0
639345,7691585,-0.0077120822622108,-0.0121500264131009,-0.0370994940978078,-0.0228619813717189,-0.0148920327624721,-0.0945406125166445,0.252166377816291,0.410538506079907,0.436431226765799,0.482432673443909,0.470010905125409,0.506311360448808,0.221183800623053,0.262904335856848,-0.0143702451394759,0.000484261501210654,"688",0,0,0
639355,7691585,-0.011353711790393,-0.021978021978022,-0.0362737015663644,-0.0285951098217986,-0.0127627627627628,-0.101645255803471,0.253627896902751,0.393927522037218,0.407323518308796,0.454350161117078,0.441947565543071,0.47700108656284,0.169667212220404,0.249822064056939,-0.0262008733624454,-0.00668576886341929,"689",0,0,0
639365,7691585,-0.0146862483311081,-0.0415561450044209,-0.0470030185424752,-0.0199826238053866,-0.00989345509893455,-0.0938654841093866,0.236598493003229,0.38495135993647,0.398638426626324,0.423957942170484,0.41533670688984,0.433645216727134,0.158712541620422,0.214618973561431,-0.0171428571428571,-0.00708180708180708,"690",0,0,0
639375,7691585,-0.0143884892086331,-0.0328855951829551,0.00920096852300242,-0.0119047619047619,-0.0142472083172892,-0.0605900948366702,0.241607956900124,0.385579937304075,0.405344373353406,0.418021809833557,0.414897722886916,0.426338860301124,0.151689808750327,0.222501449835685,-0.0382626680455016,-0.00931829328102011,"691",0,0,0
639385,7691585,-0.0123348017621145,-0.0210124164278892,-0.02004662004662,-0.00614574187884109,-0.00924499229583975,-0.0958646616541353,0.228526398739165,0.368752459661551,0.400075272864132,0.437303204297092,0.434441539036235,0.443992606284658,0.179446640316206,0.247422680412371,-0.0291358024691358,-0.000472813238770686,"692",0,0,0
639395,7691585,-0.00747252747252747,-0.033288948069241,-0.0286469810489202,-0.0323694432455762,-0.00982318271119843,-0.100469483568075,0.0520618556701031,0.3285140562249,0.358984224701808,0.434608378870674,0.406273909716909,0.443795620437956,0.116864940517845,0.230769230769231,-0.0146019783325483,-0.00970873786407767,"693",0,0,0
639405,7691585,-0.014453477868112,-0.0304590304590305,-0.0392243278977523,-0.0292704237658366,-0.00986193293885602,-0.101614434947768,-0.0507518796992481,0.285351397121084,0.323811467047541,0.383452819221081,0.343120805369128,0.393145937620331,0.08408617095205,0.185907046476762,-0.0267229254571027,-0.02,"694",0,0,0
639415,7691585,-0.0206961429915334,-0.046207497820401,-0.0362190812720848,-0.0387038703870387,-0.0110935023771791,-0.097647897362794,0.04,0.303563761270932,0.322689075630252,0.354670934186837,0.34630021141649,0.370219690805533,0.0864197530864197,0.163592622293504,-0.0112911143838979,-0.0162526832260043,"695",0,0,0
639425,7691585,-0.0136986301369863,-0.026508226691042,-0.0309090909090909,-0.0125057897174618,-0.00988533017002768,-0.0999764761232651,0.228026533996683,0.331659342958778,0.349959116925593,0.36720178825442,0.378221113881962,0.37178166838311,0.0743839023287362,0.162042621632489,-0.0467239527389903,-0.0251461988304094,"696",0,0,0
639435,7691585,-0.0128676470588235,-0.0254276467868701,-0.0172101449275362,-0.0135430318916557,-0.0126282557221784,-0.0958646616541353,0.222079589216945,0.355721393034826,0.389656533754441,0.413026819923372,0.438848920863309,0.422964833883816,0.145662847790507,0.203193033381713,-0.0335958005249344,-0.0238095238095238,"697",0,0,0
639445,7691585,-0.0139737991266376,-0.0360515021459227,-0.0289794204115918,-0.0206953642384106,-0.0116822429906542,-0.0984551533317962,0.131756756756757,0.39752297243308,0.432182607055273,0.458762886597938,0.488576128678487,0.49546279491833,0.212934716290421,0.227917121046892,-0.0151785714285714,0.00606060606060606,"698",0,0,0
639455,7691585,-0.00668896321070234,-0.041754533951919,-0.0208333333333333,-0.025809094633347,-0.0142472083172892,-0.0895660203139428,0.0888252148997135,0.423250343069986,0.462459194776931,0.511095579241656,0.513129879347055,0.532386560443367,0.244444444444444,0.26902841108383,-0.0197157267308574,0.00174978127734033,"699",0,0,0
639465,7691585,-0.00773300773300773,-0.0149393090569561,-0.0158594084869267,-0.0204081632653061,-0.0113636363636364,-0.0780905752753978,0.203319502074689,0.439791550344314,0.476988185505202,0.526707234617985,0.527260297385062,0.546332373369473,0.248856956237753,0.266276265931795,-0.00594421582075903,0.00636942675159236,"700",0,0,0
639475,7691585,-0.00763358778625954,-0.0241187384044527,-0.0225375626043406,-0.0163542082169924,-0.00565397663022993,-0.0949367088607595,0.253877551020408,0.437268002969562,0.465067043048694,0.531348744387161,0.525111035189614,0.54144385026738,0.268646864686469,0.258419473157719,-0.016338500209468,0.0131463628396144,"701",0,0,0
639485,7691585,-0.0132583366813982,-0.0319369556200747,-0.0315117670522537,-0.015506958250497,-0.00564121850319669,-0.0971428571428571,0.236393176279448,0.410422213769494,0.437557476549568,0.497516698064737,0.490488888888889,0.523480662983425,0.268196721311475,0.241019342953638,-0.00581395348837209,-0.00657030223390276,"702",0,0,0
639495,7691585,-0.0103668261562998,-0.0417348608837971,-0.0242737763629129,-0.0177235131941709,-0.011693700490381,-0.101014556682841,0.224761113419194,0.396911196911197,0.426481346013168,0.470958712386284,0.476072314781992,0.497716894977169,0.206203331418725,0.214806178956572,-0.00407497962510187,0.0120274914089347,"703",0,0,0
639505,7691585,-0.0103011093502377,-0.0360178065560502,-0.0327674694038689,-0.013375295043273,-0.00988593155893536,-0.0977075450701091,0.174647887323944,0.39639126305793,0.427081460169034,0.475943232952579,0.470254957507082,0.490441432047271,0.146465873208647,0.240590183679615,-0.00481154771451484,0.00043535045711798,"704",0,0,0
639195,7691575,-0.0295081967213115,-0.0333333333333333,-0.0423395896988215,-0.0369369369369369,-0.00928792569659443,-0.104602510460251,0.0372967803634045,0.258295964125561,0.261551155115512,0.308600337268128,0.310344827586207,0.32285471537808,0.167722855935784,0.160914388166741,-0.0281081081081081,-0.0577269993986771,"705",0,0,0
639205,7691575,-0.0179519595448799,-0.0341160832964112,-0.0489216201998948,-0.0254302594400205,-0.00963391136801541,-0.0770456960680128,0.0958726031849204,0.333333333333333,0.28473066018631,0.353084415584416,0.377676158802744,0.361825726141079,0.1939586645469,0.164242942686056,-0.0708867381637457,-0.0332722033010217,"706",0,0,0
639215,7691575,-0.0240163515585079,-0.00183678824455523,0.0851836899475172,0.043631245601689,-0.00844205679201842,0.0336980306345733,0.252675256606246,0.366028708133971,0.322932917316693,0.391643889105818,0.392878221522723,0.426800929512006,0.214310524487669,0.187904967602592,-0.0150412421154779,-0.0164986251145738,"707",0,0,0
639225,7691575,-0.00273972602739726,-0.00666488936283658,0.0277970813064628,-0.024949083503055,-0.0100076982294072,-0.0719107719401233,0.0673261885133278,0.343393306248791,0.335107394031553,0.394781946295944,0.403392330383481,0.413500553301365,0.205520552055206,0.212199870214147,-0.0346641166626823,-0.0132844709115896,"708",0,0,0
639235,7691575,-0.0150375939849624,-0.017281644091546,-0.0358845671267252,-0.0304130730821607,-0.0127560881329726,-0.095731854352544,-0.0218068535825545,0.316784869976359,0.330232558139535,0.41222738648552,0.401073619631902,0.438768369489153,0.195492957746479,0.226161790017212,-0.0170212765957447,-0.021438263229308,"709",0,0,0
639245,7691575,-0.0153846153846154,-0.0427276650841606,-0.0427098674521355,-0.0146314012380416,-0.00588004704037632,-0.0953639202498198,-0.0477558348294434,0.27944969905417,0.315540956682406,0.396612693095105,0.364676513417932,0.423076923076923,0.15929203539823,0.18200243210377,-0.0249207068418668,-0.0502344273275285,"710",0,0,0
639255,7691575,-0.021744966442953,-0.0381543921916593,-0.0290262172284644,-0.0440785979819437,-0.00712589073634204,-0.0953729933899906,0.0356633380884451,0.273942093541203,0.298835705045278,0.364467005076142,0.33567046450482,0.379705400981997,0.152303904326416,0.154557463672391,-0.0295529174033847,-0.0331210191082803,"711",0,0,0
639265,7691575,-0.0152551288795371,-0.039964077233947,-0.0479233226837061,-0.00987591795391238,-0.00665362035225049,-0.0976430976430976,0.144610663598005,0.294736842105263,0.274398249452954,0.335028607755881,0.334495532795816,0.352243861134632,0.147655703289013,0.180639585133967,-0.0470748299319728,-0.0407542579075426,"712",0,0,0
639275,7691575,-0.0214483976785264,-0.0256889304063522,-0.0241916167664671,-0.0162363587969124,-0.00818075574600701,-0.0954848260547742,0.189816882536847,0.292400171747531,0.27506195088984,0.334740396791895,0.330746011211729,0.342224134222413,0.156695156695157,0.170287606041796,-0.027892847279757,-0.0350238161950126,"713",0,0,0
639285,7691575,-0.0104141438604989,-0.0161812297734628,-0.0265486725663717,-0.0162970878974085,-0.0115207373271889,-0.0777173913043478,0.179419525065963,0.303465765004227,0.278273111215392,0.337173421106768,0.345684210526316,0.348080133555927,0.150868637610485,0.190894568690096,-0.0284325637910085,-0.0189189189189189,"714",0,0,0
639295,7691575,-0.00235294117647059,-0.0220941402497598,-0.0389863547758285,-0.00832702498107494,-0.0115207373271889,0.00171880371261602,0.188905874645119,0.341533415334153,0.318549318549319,0.370929308975377,0.384737678855326,0.390995260663507,0.157683486238532,0.211174057433092,-0.0219675262655205,-0.026615969581749,"715",0,0,0
639305,7691575,-0.00944669365721997,-0.0046656298600311,0.0610180208662662,0.0288666058948648,-0.00979653353428787,0.0616649537512847,0.216309012875536,0.386169386169386,0.341554723629157,0.409345794392523,0.42485385630775,0.431594579543345,0.152542372881356,0.253256150506512,-0.0192221725525257,-0.0173992673992674,"716",0,0,0
639315,7691575,-0.00949913644214162,0.0125477359519913,0.00623700623700624,0.0123855681206247,-0.0106892738665684,-0.0418544752092724,0.232666950233943,0.401165048543689,0.399092034667767,0.434497816593886,0.452658884565499,0.458240946045824,0.249408983451537,0.26510989010989,-0.0150501672240803,0.00434404865334492,"717",0,0,0
639325,7691575,-0.00760777683854607,-0.0037397157816006,-0.0236634531113059,-0.0125406409660938,-0.00892193308550186,-0.09837936544168,0.231748726655348,0.408493620262807,0.419900115251633,0.468894418769996,0.469268648550064,0.476198965947584,0.251899118808873,0.284342932803707,-0.0208855472013367,-0.00805008944543828,"718",0,0,0
639335,7691575,-0.0135708227311281,-0.0204460966542751,-0.0355371900826446,-0.0325064157399487,-0.00933881210310048,-0.093812375249501,0.231292517006803,0.407553107789142,0.426985645933014,0.472134595162986,0.462890986488988,0.48466690165668,0.24017199017199,0.280487804878049,-0.00616016427104723,-0.00670498084291188,"719",0,0,0
639345,7691575,-0.0131004366812227,-0.0281235592438912,-0.0345401581356638,-0.0164904862579281,-0.00901577761081893,-0.0888278388278388,0.253472222222222,0.411258795934324,0.425122595247077,0.467170354380284,0.459778597785978,0.479207567374621,0.199316628701595,0.256080114449213,-0.00641848523748395,-0.0014402304368699,"720",0,0,0
639355,7691575,-0.0126803672933975,-0.0274749236807676,-0.0289914250714577,-0.0258726899383984,-0.0101313320825516,-0.0899182561307902,0.259649122807018,0.377724930638129,0.407081339712919,0.450952209845491,0.447852760736196,0.466109394875522,0.147414458451248,0.222820236813778,-0.0186832740213523,-0.0197368421052632,"721",0,0,0
639365,7691575,-0.00952380952380952,-0.0376460406750325,-0.036622145626885,-0.019047619047619,-0.0132827324478178,-0.0789865871833085,0.228353140916808,0.365755627009646,0.400760456273764,0.436219309580949,0.417280123982952,0.444937176644494,0.166174496644295,0.229974160206718,-0.0186666666666667,-0.00559179869524697,"722",0,0,0
639375,7691575,-0.0126692878986457,-0.0252983293556086,-0.00534239922292375,-0.00821167883211679,-0.0107692307692308,-0.0949948927477017,0.260444444444444,0.365969206474536,0.402772573997752,0.419724770642202,0.41625333842045,0.426699120014978,0.115069812229177,0.229618548990277,-0.0214318285453716,-0.0130963517305893,"723",0,0,0
639385,7691575,-0.0157068062827225,-0.0142857142857143,-0.0302491103202847,-0.0186227804244262,-0.00819352321498244,-0.0948255677827207,0.0945217144479137,0.330353514831369,0.383800151400454,0.428571428571429,0.425610658771281,0.441454545454545,0.16641975308642,0.242990654205607,-0.0129390018484288,-0.0117426021606388,"724",0,0,0
639395,7691575,-0.0158870255957635,-0.0395869191049914,-0.0334928229665072,-0.0408163265306122,-0.00898788589292692,-0.0967591513173234,-0.0476190476190476,0.295692179004601,0.329706625218574,0.415986949429038,0.40893470790378,0.438672438672439,0.0964607911172797,0.216830675262979,-0.0201703272075303,-0.00586884409288084,"725",0,0,0
639405,7691575,-0.0139794967381174,-0.0337662337662338,-0.0547219770520741,-0.0231502496595552,-0.00827097282394644,-0.100563909774436,-0.0471173544044483,0.308029197080292,0.324428253390002,0.381832481321274,0.36641852770885,0.397073170731707,0.101899827288428,0.181585677749361,-0.023534840793724,-0.0377464788732394,"726",0,0,0
639415,7691575,-0.014954172696575,-0.0356138706654171,-0.0131546289401837,-0.00928313563692625,-0.00827749310208908,-0.100354191263282,0.169888097660224,0.334981458590853,0.334974358974359,0.361684892669097,0.377768746189799,0.375360527400082,0.0732705689725747,0.192177510342234,-0.0105263157894737,-0.0238365493757094,"727",0,0,0
639425,7691575,-0.0146295422369042,-0.00748001031725561,-0.0176623376623377,0.00966309741446853,-0.00945626477541371,-0.103707179727827,0.218066625791948,0.333881578947368,0.336859235150529,0.36770036246476,0.370941558441558,0.381219903691814,0.0547147846332945,0.16201522290685,-0.0357142857142857,-0.0141074335322843,"728",0,0,0
639435,7691575,-0.00990990990990991,-0.0207655741806355,-0.0167516387472688,-0.00872760679834635,-0.0113591852722288,-0.097635214235542,0.213355048859935,0.326233872619291,0.353883106485188,0.381861105646272,0.386698526483473,0.396887159533074,0.0987762237762238,0.191233651466949,-0.0157728706624606,-0.0238030095759234,"729",0,0,0
639445,7691575,-0.0154117129018054,-0.0353143841515935,-0.027355623100304,-0.0308561495002173,-0.0129767990562328,-0.101757631822387,0.0814652815746309,0.325619834710744,0.383534920015607,0.423243548690902,0.403008709422011,0.442125237191651,0.138261997405966,0.224372759856631,-0.023719165085389,-0.0152256661228929,"730",0,0,0
639455,7691575,-0.0128976784178848,-0.0416326530612245,-0.0277662660588479,-0.0364169108413562,-0.0128055878928987,-0.100719424460432,0.0636704119850187,0.353464322647363,0.409212028930339,0.47014115092291,0.453506097560976,0.483081353491721,0.15505132360886,0.228070175438596,-0.00295234078447912,-0.00906500906500906,"731",0,0,0
639465,7691575,-0.0110169491525424,-0.0407239819004525,-0.0330747243772969,-0.016849199663016,-0.011441647597254,-0.0967890967890968,0.161951909476662,0.418450759050214,0.455141037306642,0.491044511438198,0.508796622097115,0.513127344168602,0.215389275976977,0.232301672002846,0.0103338632750397,-0.0074280408542247,"732",0,0,0
639475,7691575,-0.0119194410193177,-0.0363636363636364,-0.0319191919191919,-0.0177133655394525,-0.00637898686679174,-0.101849788277245,0.270110076206605,0.453810835629017,0.484737484737485,0.533567721413025,0.550531914893617,0.550789692435578,0.276759884281581,0.28259430840503,0.0032,0.0121212121212121,"733",0,0,0
639485,7691575,-0.0117361392148928,-0.0338361190379128,-0.0332278481012658,-0.014676715589052,-0.0109640831758034,-0.0999115826702034,0.246141348497157,0.440273037542662,0.47316384180791,0.54310062274664,0.538513627899103,0.572990353697749,0.27591706539075,0.278933680104031,-0.00916666666666667,0,"734",0,0,0
639495,7691575,-0.0109356014580802,-0.04281098546042,-0.0339864054378249,-0.0219560878243513,-0.0120845921450151,-0.101616116891742,0.247109207708779,0.416279069767442,0.442872687704026,0.512377076975246,0.512211902304782,0.541456864719705,0.216038300418911,0.258286839514276,0.000405679513184584,0.00574458683163942,"735",0,0,0
639505,7691575,-0.00929292929292929,-0.0413488558811722,-0.037037037037037,-0.0167197452229299,-0.0099160945842868,-0.0976744186046512,0.175660160734788,0.388866956178445,0.422649888971132,0.488016672455714,0.478666188598064,0.509433962264151,0.176598049837486,0.249597423510467,-0.0121491411813992,0,"736",0,0,0
639195,7691565,-0.0248495945592467,-0.035920177383592,-0.00853374709076804,-0.0108932461873638,-0.00857365549493375,-0.0934887256143907,0.188835586567815,0.288713910761155,0.263327948303716,0.296712802768166,0.326306543697848,0.326115201385881,0.191797346200241,0.165509518477044,-0.0154429693849905,-0.0341928251121076,"737",0,0,0
639205,7691565,-0.0184751496226906,-0.0383536014967259,0.0214899713467049,0.0461645262061784,-0.00893203883495146,-0.0403251015942482,0.202213707960834,0.354825710255894,0.298429319371728,0.344112769485904,0.373884833738848,0.362556329373208,0.196254951386388,0.182293762575453,-0.0486150367439231,-0.0091478093403948,"738",0,0,0
639215,7691565,-0.0185546875,-0.00651890482398957,0.061614730878187,0.014407527197883,-0.0129770992366412,-0.0575113279888463,0.161688311688312,0.343858298036196,0.330097087378641,0.402804092459265,0.40241145440844,0.422321097515758,0.21357519016969,0.239464882943144,-0.0084348641049672,-0.0111206159110351,"739",0,0,0
639225,7691565,-0.00941619585687382,-0.0126829268292683,-0.0518481766311089,-0.041541755888651,-0.00998463901689708,-0.0908183632734531,-0.0448674371176071,0.330991412958626,0.332831608654751,0.425061425061425,0.416420118343195,0.458252768500615,0.174594445971955,0.238034460753031,-0.0138323840520749,-0.0175691937424789,"740",0,0,0
639235,7691565,-0.0241640224554552,-0.0383767093074548,-0.0432317505315379,-0.0199081163859112,-0.0108527131782946,-0.102759276879163,-0.0241125251172137,0.318744838976053,0.325358851674641,0.420966865833786,0.389586334636757,0.455258467023173,0.193948562783661,0.222684310018904,-0.017939090529829,-0.0261194029850746,"741",0,0,0
639245,7691565,-0.00707732634338139,-0.0467201510146295,-0.00138773244518457,0.0141560798548094,-0.00810497877267464,-0.0969449121962954,0.0842138968940122,0.31027027027027,0.31271186440678,0.384676775738228,0.358008934269304,0.400444713968061,0.168867268936762,0.180231335436383,-0.0497913769123783,-0.0196078431372549,"742",0,0,0
639255,7691565,-0.0147783251231527,-0.0223422538669286,-0.0281242357544632,-0.00608070757324489,-0.00893203883495146,-0.0843840931134821,0.219489559164733,0.305792163543441,0.312657166806371,0.338880798835032,0.350771869639794,0.37209788747124,0.163319946452477,0.170176916596462,-0.0360934182590234,-0.0257270693512304,"743",0,0,0
639265,7691565,-0.0129606099110546,-0.0313922837287323,-0.0321637426900585,-0.0221758413775111,-0.00925925925925926,-0.0678631519910264,0.182249030590263,0.322967009876024,0.299915038232795,0.343690951081251,0.343973120537589,0.359175257731959,0.149774047772757,0.177908937605396,-0.0461179217746643,-0.029691553761891,"744",0,0,0
639275,7691565,-0.0203272186415469,-0.014591439688716,-0.00941619585687382,-0.0618293306080736,-0.00688599846977812,-0.0665566556655666,0.186367558239862,0.315722198551342,0.280403854979348,0.356585966352072,0.35016835016835,0.363542739443872,0.144770408163265,0.157851578515785,-0.0394557823129252,-0.0287852619458837,"745",0,0,0
639285,7691565,-0.0121891760117016,-0.0188402251039883,-0.0212373037857802,-0.0167025862068966,-0.00842266462480858,-0.0658447744466237,0.174701459531181,0.296693860025762,0.244422652610934,0.328086164043082,0.324531516183986,0.331646637149483,0.127113337507827,0.16557911908646,-0.032734432685208,-0.0277463193657984,"746",0,0,0
