"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"90";90;0,324472002466791;231,468164539299;2023-08-19;0,199061111111111;0;0;0;360000;0,0497652777777778;list(c(639345, 639345, 639315, 639315, 639345, 7691595, 7691565, 7691565, 7691595, 7691595))
"91";91;0,285835520735418;232,469615151043;2023-08-20;0,358636111111111;0;0;0;360000;0,0896590277777778;list(c(639375, 639375, 639345, 639345, 639375, 7691595, 7691565, 7691565, 7691595, 7691595))
"92";92;0,252001407287025;230,28747514496;2023-08-18;0,885408333333333;0,0186111111111111;0,0000555555555555556;0,0000388888888888889;360000;0,226028472222222;list(c(639405, 639405, 639375, 639375, 639405, 7691595, 7691565, 7691565, 7691595, 7691595))
"93";93;0,23970292638478;230,062644186248;2023-08-18;0,639775;0,0000583333333333333;0,000147222222222222;0;360000;0,159995138888889;list(c(639435, 639435, 639405, 639405, 639435, 7691595, 7691565, 7691565, 7691595, 7691595))
"94";94;0,27746792284961;237,426708169296;2023-08-25;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691595, 7691565, 7691565, 7691595, 7691595))
"95";95;0,355861185424146;246,771028564446;2023-09-03;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691595, 7691565, 7691565, 7691595, 7691595))
"96";96;0,328119600024365;244,402654834324;2023-09-01;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691595, 7691565, 7691565, 7691595, 7691595))
"97";97;0,20615364218429;242,676785936979;2023-08-30;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691565, 7691535, 7691535, 7691565, 7691565))
"98";98;0,225556008301282;250,796121343923;2023-09-07;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691565, 7691535, 7691535, 7691565, 7691565))
"99";99;0,240891798670418;248,029173557079;2023-09-05;0,190225;0,00183888888888889;0,0000361111111111111;0,000166666666666667;360000;0,0480666666666667;list(c(639255, 639255, 639225, 639225, 639255, 7691565, 7691535, 7691535, 7691565, 7691565))
"100";100;0,25905914949908;226,409614818898;2023-08-14;0,0144120909595119;0,00134220743205768;0,000757071547420965;0,000155296727676095;360600;0,00416666666666667;list(c(639285, 639285, 639255, 639255, 639285, 7691565, 7691535, 7691535, 7691565, 7691565))
"101";101;0,271762046806543;226,843816884135;2023-08-14;0,04355;0,000494444444444444;0,000130555555555556;0,0000972222222222222;360000;0,0110680555555556;list(c(639315, 639315, 639285, 639285, 639315, 7691565, 7691535, 7691535, 7691565, 7691565))
"102";102;0,274482809825713;232,255327097359;2023-08-20;0,391;0,0000111111111111111;0,00000555555555555556;0;360000;0,0977541666666667;list(c(639345, 639345, 639315, 639315, 639345, 7691565, 7691535, 7691535, 7691565, 7691565))
"103";103;0,231243785201514;232,682774566871;2023-08-20;0,886066666666667;0,0298277777777778;0,00116388888888889;0,0000444444444444444;360000;0,229275694444444;list(c(639375, 639375, 639345, 639345, 639375, 7691565, 7691535, 7691535, 7691565, 7691565))
"104";104;0,223960421553784;232,560669717532;2023-08-20;0,612138888888889;0,0106722222222222;0,0161;0,0000194444444444444;360000;0,159732638888889;list(c(639405, 639405, 639375, 639375, 639405, 7691565, 7691535, 7691535, 7691565, 7691565))
"105";105;0,267343618899758;224,606314289551;2023-08-12;0,449447222222222;0;0;0;360000;0,112361805555556;list(c(639435, 639435, 639405, 639405, 639435, 7691565, 7691535, 7691535, 7691565, 7691565))
"106";106;0,270696067142126;224,168962650416;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691565, 7691535, 7691535, 7691565, 7691565))
"107";107;0,335034584179084;240,685504032437;2023-08-28;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691565, 7691535, 7691535, 7691565, 7691565))
"108";108;0,44227344040155;281,810719297358;2023-10-08;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691565, 7691535, 7691535, 7691565, 7691565))
"109";109;0,189782412217028;253,365295349315;2023-09-10;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691535, 7691505, 7691505, 7691535, 7691535))
"110";110;0,216639803164071;252,224294543517;2023-09-09;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691535, 7691505, 7691505, 7691535, 7691535))
"111";111;0,252619332892209;237,643420563032;2023-08-25;0,101661111111111;0,000141666666666667;0,000147222222222222;0,0000861111111111111;360000;0,0255090277777778;list(c(639255, 639255, 639225, 639225, 639255, 7691535, 7691505, 7691505, 7691535, 7691535))
"112";112;0,231521179674019;230,571505038555;2023-08-18;0,390967831392124;0,000293954520244038;0,00014420410427066;0,0000831946755407654;360600;0,0978722961730449;list(c(639285, 639285, 639255, 639255, 639285, 7691535, 7691505, 7691505, 7691535, 7691535))
"113";113;0,205775029226061;230,384787151055;2023-08-18;0,897938888888889;0,0514722222222222;0,00103333333333333;0,000372222222222222;360000;0,237704166666667;list(c(639315, 639315, 639285, 639285, 639315, 7691535, 7691505, 7691505, 7691535, 7691535))
"114";114;0,212365999799658;233,124907617126;2023-08-21;0,68565;0,0461527777777778;0,0125833333333333;0,0006;360000;0,186246527777778;list(c(639345, 639345, 639315, 639315, 639345, 7691535, 7691505, 7691505, 7691535, 7691535))
"115";115;0,211785501174745;234,553017603364;2023-08-22;0,507138888888889;0,0572055555555556;0,000138888888888889;0,0000305555555555556;360000;0,141128472222222;list(c(639375, 639375, 639345, 639345, 639375, 7691535, 7691505, 7691505, 7691535, 7691535))
"116";116;0,252943325685919;225,88652770859;2023-08-13;0,0634777777777778;0,000133333333333333;0,0000861111111111111;0,00000555555555555556;360000;0,0159256944444444;list(c(639405, 639405, 639375, 639375, 639405, 7691535, 7691505, 7691505, 7691535, 7691535))
"117";117;0,342490937116963;217,196507240238;2023-08-05;0,0193722222222222;0,0000111111111111111;0,00000277777777777778;0;360000;0,00484652777777778;list(c(639435, 639435, 639405, 639405, 639435, 7691535, 7691505, 7691505, 7691535, 7691535))
"118";118;0,329437304128078;219,689535549198;2023-08-07;NA;NA;NA;NA;NA;NA;list(c(639465, 639465, 639435, 639435, 639465, 7691535, 7691505, 7691505, 7691535, 7691535))
"119";119;0,336319727652153;236,738151881171;2023-08-24;NA;NA;NA;NA;NA;NA;list(c(639495, 639495, 639465, 639465, 639495, 7691535, 7691505, 7691505, 7691535, 7691535))
"120";120;0,475981014118588;285,774204978356;2023-10-12;NA;NA;NA;NA;NA;NA;list(c(639525, 639525, 639495, 639495, 639525, 7691535, 7691505, 7691505, 7691535, 7691535))
"121";121;0,187355513786315;246,789439934415;2023-09-03;NA;NA;NA;NA;NA;NA;list(c(639195, 639195, 639165, 639165, 639195, 7691505, 7691475, 7691475, 7691505, 7691505))
"122";122;0,213354421706754;253,537816093311;2023-09-10;NA;NA;NA;NA;NA;NA;list(c(639225, 639225, 639195, 639195, 639225, 7691505, 7691475, 7691475, 7691505, 7691505))
"123";123;0,220568250499127;242,402274214335;2023-08-30;0,716547222222222;0,00240833333333333;0,000425;0,00526111111111111;360000;0,181160416666667;list(c(639255, 639255, 639225, 639225, 639255, 7691505, 7691475, 7691475, 7691505, 7691505))
"124";124;0,17718245424112;236,542296724456;2023-08-24;0,782068774265114;0,0116860787576262;0,000732113144758735;0,00285357737104825;360600;0,199335135884637;list(c(639285, 639285, 639255, 639255, 639285, 7691505, 7691475, 7691475, 7691505, 7691505))
"125";125;0,187273807903694;226,820713880457;2023-08-14;0,190561111111111;0,00423333333333333;0,000641666666666667;0,000688888888888889;360000;0,04903125;list(c(639315, 639315, 639285, 639285, 639315, 7691505, 7691475, 7691475, 7691505, 7691505))
"126";126;0,250181967501703;221,944420144879;2023-08-09;0,0216194444444444;0,0100361111111111;0,0105333333333333;0,00347222222222222;360000;0,0114152777777778;list(c(639345, 639345, 639315, 639315, 639345, 7691505, 7691475, 7691475, 7691505, 7691505))
"127";127;0,274376091856539;224,623645076193;2023-08-12;0,104775;0,000025;0;0;360000;0,0262;list(c(639375, 639375, 639345, 639345, 639375, 7691505, 7691475, 7691475, 7691505, 7691505))
